,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind_Speed,Country,Date,Ave DNI,Ave GHI,Ave Lat Tilt
533,Benito Juarez,19.39,-99.17,15.0,82.0,40.0,2.6,MX,1596203906.0,,,
534,Portsmouth,50.8,-1.09,26.67,72.0,22.0,0.45,GB,1596203820.0,,,
535,Cocorit,27.58,-109.97,26.0,83.0,75.0,2.1,MX,1596203906.0,,,
536,Opportunity,47.65,-117.24,21.11,67.0,1.0,2.14,US,1596203622.0,4.67,4.67,4.67
537,Woodward,36.43,-99.39,22.22,82.0,1.0,4.1,US,1596203907.0,5.75,5.75,5.75
538,Rapid City,44.08,-103.23,23.89,68.0,75.0,3.6,US,1596203901.0,5.37,5.37,5.37
539,Bloomfield,40.81,-74.19,23.89,88.0,75.0,1.52,US,1596203907.0,3.86,3.86,3.86
540,Alexandria,31.22,29.96,31.0,58.0,0.0,5.1,EG,1596203687.0,,,
541,Cheyenne,41.14,-104.82,17.78,58.0,1.0,4.1,US,1596203701.0,5.69,5.69,5.69
542,Croydon,40.09,-74.9,23.33,94.0,90.0,3.1,US,1596203907.0,3.9,3.9,3.9
543,Eagle Pass,28.71,-100.5,26.11,89.0,56.0,1.34,US,1596203907.0,5.2,5.2,5.2
544,Asheville,35.6,-82.55,23.33,88.0,1.0,1.5,US,1596203622.0,4.4,4.4,4.4
545,East Millcreek,40.7,-111.81,25.0,33.0,1.0,2.1,US,1596203908.0,5.87,5.87,5.87
546,Saraland,30.82,-88.07,27.22,93.0,10.0,0.45,US,1596203908.0,4.46,4.46,4.46
547,Morris,40.83,-74.53,22.78,92.0,100.0,0.45,US,1596203908.0,3.87,3.87,3.87
548,Gravelbourg,49.88,-106.55,19.84,77.0,28.0,4.27,CA,1596203908.0,,,
549,Missoula,47.02,-113.8,17.0,63.0,20.0,1.75,US,1596203908.0,4.71,4.71,4.71
550,Kingsport,36.55,-82.56,25.0,88.0,75.0,4.6,US,1596203645.0,4.07,4.07,4.07
551,Oil City,41.43,-79.71,21.67,72.0,1.0,3.6,US,1596203909.0,3.4,3.4,3.4
552,,,,,,,,,,,,
553,Twentynine Palms,34.14,-116.05,33.33,19.0,1.0,5.1,US,1596203909.0,7.69,7.69,7.69
554,Coshocton,40.27,-81.86,23.33,80.0,95.0,0.45,US,1596203909.0,3.55,3.55,3.55
555,Southampton,50.9,-1.4,28.89,45.0,21.0,4.6,GB,1596203646.0,,,
556,Bay Saint Louis,30.31,-89.33,28.89,94.0,1.0,3.78,US,1596203910.0,4.54,4.54,4.54
557,Crown Point,41.42,-87.37,22.78,73.0,1.0,2.1,US,1596203910.0,3.7,3.7,3.7
558,Mitchell,43.71,-98.03,22.0,68.0,1.0,2.23,US,1596203910.0,4.61,4.61,4.61
559,Zaragoza,41.66,-0.88,39.0,17.0,0.0,3.1,ES,1596203910.0,,,
560,Saint Augustine,29.89,-81.31,28.89,83.0,75.0,1.5,US,1596203910.0,4.79,4.79,4.79
561,Flagstaff,35.2,-111.65,17.22,22.0,1.0,2.16,US,1596203910.0,7.6,7.6,7.6
562,Asheboro,35.71,-79.81,25.56,94.0,90.0,2.1,US,1596203910.0,4.57,4.57,4.57
563,Great Falls,47.5,-111.3,17.22,82.0,1.0,3.6,US,1596203695.0,4.91,4.91,4.91
564,Nakusp,50.25,-117.8,11.67,93.0,0.0,0.45,CA,1596203911.0,,,
565,Pendleton,45.67,-118.79,25.56,44.0,1.0,1.5,US,1596203911.0,4.82,4.82,4.82
566,Sedro-Woolley,48.5,-122.24,17.78,72.0,1.0,3.6,US,1596203911.0,3.02,3.02,3.02
567,Sparks,39.53,-119.75,17.78,44.0,1.0,1.69,US,1596203911.0,7.04,7.04,7.04
568,Sturgeon Bay,44.83,-87.38,20.0,77.0,1.0,3.6,US,1596203911.0,3.78,3.78,3.78
569,West Wendover,40.74,-114.07,22.0,28.0,1.0,3.6,US,1596203911.0,6.58,6.58,6.58
570,Brandon,27.94,-82.29,29.44,94.0,1.0,1.36,US,1596203912.0,4.89,4.89,4.89
571,Lander,42.83,-108.73,20.56,47.0,1.0,1.5,US,1596203912.0,5.73,5.73,5.73
572,Grand Island,40.92,-98.34,18.89,88.0,1.0,2.1,US,1596203891.0,4.97,4.97,4.97
573,Anáhuac,27.23,-100.15,26.0,94.0,40.0,5.1,MX,1596203912.0,,,
574,Carleton Place,45.13,-76.15,23.33,87.0,0.0,2.46,CA,1596203912.0,,,
575,Pottsville,40.69,-76.2,22.78,90.0,83.0,0.45,US,1596203912.0,3.72,3.72,3.72
576,Conneaut,41.95,-80.55,24.44,78.0,1.0,2.1,US,1596203913.0,3.22,3.22,3.22
577,Cumberland,35.05,-78.87,28.33,74.0,75.0,5.1,US,1596203613.0,4.55,4.55,4.55
578,Deep River,46.1,-77.5,20.0,82.0,1.0,1.74,CA,1596203913.0,,,
579,West Odessa,31.84,-102.5,23.0,73.0,75.0,7.7,US,1596203913.0,6.52,6.52,6.52
580,Cedar Falls,42.53,-92.45,21.67,77.0,1.0,2.76,US,1596203913.0,3.96,3.96,3.96
581,Dubuque,42.48,-90.87,22.22,93.0,1.0,2.6,US,1596203914.0,3.96,3.96,3.96
582,Astoria,46.19,-123.83,15.56,100.0,90.0,2.6,US,1596203914.0,2.99,2.99,2.99
583,Puerto Palomas,31.77,-107.62,26.0,41.0,1.0,7.7,MX,1596203914.0,7.58,7.58,7.58
584,Talladega,33.44,-86.11,27.0,83.0,90.0,2.6,US,1596203914.0,4.33,4.33,4.33
585,Ponca City,36.71,-97.09,21.67,83.0,75.0,3.6,US,1596203636.0,5.09,5.09,5.09
586,Mandeville,18.04,-77.51,30.0,70.0,40.0,6.7,JM,1596203914.0,,,
587,Ottumwa,41.02,-92.41,20.56,82.0,1.0,3.1,US,1596203914.0,4.2,4.2,4.2
588,Poplar Bluff,36.76,-90.39,25.0,88.0,90.0,2.1,US,1596203915.0,4.45,4.45,4.45
589,Levelland,33.59,-102.38,19.44,82.0,75.0,3.6,US,1596203915.0,6.58,6.58,6.58
590,Blytheville,35.93,-89.92,26.0,83.0,75.0,3.1,US,1596203826.0,4.34,4.34,4.34
591,Panabá,21.28,-88.27,28.81,79.0,92.0,3.1,MX,1596203915.0,,,
592,Keokuk,40.4,-91.38,20.0,82.0,1.0,3.6,US,1596203650.0,4.2,4.2,4.2
593,Huntington,38.42,-82.45,22.22,94.0,90.0,2.6,US,1596203641.0,3.83,3.83,3.83
594,Grafton,42.21,-71.69,24.44,60.0,1.0,2.1,US,1596203664.0,3.77,3.77,3.77
595,Baton Rouge,30.45,-91.15,28.89,88.0,1.0,3.6,US,1596203616.0,4.37,4.37,4.37
596,Hollins,37.34,-79.94,26.11,94.0,75.0,2.1,US,1596203916.0,4.15,4.15,4.15
597,Camden,39.78,-74.97,22.78,97.0,100.0,2.38,US,1596203648.0,4.08,4.08,4.08
598,Gainesville,29.65,-82.32,29.44,88.0,1.0,1.61,US,1596203916.0,4.63,4.63,4.63
599,Wingham,43.89,-81.31,22.78,75.0,0.0,2.24,CA,1596203916.0,,,
600,Hope,33.67,-93.59,23.33,95.0,100.0,0.89,US,1596203916.0,4.46,4.46,4.46
601,Myrtle Beach,33.69,-78.89,30.0,78.0,1.0,4.6,US,1596203862.0,4.56,4.56,4.56
602,Greenville,35.61,-77.37,27.78,83.0,90.0,2.1,US,1596203917.0,4.4,4.4,4.4
603,Hidalgo,20.5,-99.0,17.12,74.0,94.0,0.99,MX,1596203917.0,,,
604,Fredonia,42.44,-79.33,24.44,64.0,1.0,3.6,US,1596203917.0,3.34,3.34,3.34
605,Niagara Falls,43.1,-79.07,26.11,73.0,1.0,3.1,CA,1596203748.0,3.42,3.42,3.42
606,Goderich,43.75,-81.72,23.89,74.0,0.0,1.83,CA,1596203917.0,,,
607,Bryan,30.67,-96.37,28.33,88.0,40.0,5.1,US,1596203917.0,4.5,4.5,4.5
608,Rockingham,42.97,-71.1,26.67,61.0,9.0,1.23,US,1596203764.0,4.02,4.02,4.02
609,Powell,40.16,-83.08,25.0,78.0,90.0,4.1,US,1596203918.0,3.62,3.62,3.62
610,Thornbury,52.23,-2.55,33.0,33.0,2.0,5.1,GB,1596203918.0,,,
611,West Columbia,33.99,-81.07,28.33,78.0,1.0,4.1,US,1596203918.0,4.54,4.54,4.54
612,Chowchilla,37.12,-120.26,18.33,68.0,1.0,2.6,US,1596203918.0,5.88,5.88,5.88
613,Port Hueneme,34.15,-119.2,14.0,93.0,75.0,3.29,US,1596203918.0,5.25,5.25,5.25
614,Lemoore,36.3,-119.78,20.0,60.0,1.0,4.1,US,1596203836.0,6.03,6.03,6.03
615,Altoona,40.52,-78.39,22.78,88.0,76.0,2.17,US,1596203860.0,3.49,3.49,3.49
616,Murray,40.67,-111.89,25.0,33.0,1.0,2.1,US,1596203765.0,5.87,5.87,5.87
617,Pulaski,34.77,-92.3,25.56,83.0,40.0,2.1,US,1596203919.0,4.37,4.37,4.37
618,Claresholm,50.03,-113.59,17.78,100.0,1.0,2.6,CA,1596203919.0,,,
619,Aldergrove,49.06,-122.47,18.89,82.0,75.0,3.1,CA,1596203919.0,,,
620,Lufkin,31.34,-94.73,27.0,83.0,90.0,3.1,US,1596203919.0,4.43,4.43,4.43
621,Batesville,35.77,-91.64,24.0,83.0,75.0,4.1,US,1596203919.0,4.43,4.43,4.43
622,Villa Unión,23.2,-106.23,26.67,88.0,75.0,1.92,MX,1596203920.0,,,
623,Santa Ana,33.75,-117.87,20.0,82.0,1.0,2.1,US,1596203675.0,5.5,5.5,5.5
624,Forest Grove,45.52,-123.11,17.22,51.0,1.0,0.5,US,1596203723.0,3.54,3.54,3.54
625,Fredericksburg,38.3,-77.46,25.0,94.0,90.0,1.37,US,1596203920.0,4.26,4.26,4.26
626,,,,,,,,,,,,
627,Rawlins,41.79,-107.24,15.0,76.0,1.0,2.1,US,1596203920.0,5.77,5.77,5.77
628,Thomaston,32.89,-84.33,26.67,83.0,40.0,3.6,US,1596203920.0,4.52,4.52,4.52
629,Middletown,39.52,-84.4,23.89,78.0,75.0,4.1,US,1596203921.0,3.86,3.86,3.86
630,Pleasanton,37.66,-121.87,14.44,93.0,90.0,2.6,US,1596203921.0,5.66,5.66,5.66
631,Pincher Creek,49.48,-113.95,16.11,100.0,1.0,2.6,CA,1596203921.0,,,
632,Little Current,45.98,-81.92,22.78,82.0,1.0,4.1,CA,1596203921.0,,,
633,Strathroy,42.96,-81.62,22.78,71.0,9.0,1.34,CA,1596203921.0,,,
634,Regina,50.45,-104.62,18.33,93.0,40.0,4.1,CA,1596203771.0,,,
635,Macon,39.87,-88.97,22.22,88.0,1.0,4.6,US,1596203776.0,4.12,4.12,4.12
636,Gillette,44.29,-105.5,21.0,52.0,1.0,2.6,US,1596203922.0,5.32,5.32,5.32
637,Carbondale,37.73,-89.22,23.0,94.0,90.0,2.1,US,1596203779.0,4.28,4.28,4.28
638,Opelousas,30.53,-92.08,28.33,94.0,75.0,5.13,US,1596203922.0,4.4,4.4,4.4
639,Chino Valley,34.76,-112.45,24.44,32.0,1.0,1.5,US,1596203922.0,7.75,7.75,7.75
640,Kingston,18.0,-76.79,30.0,74.0,75.0,2.1,JM,1596203828.0,,,
641,Storm Lake,42.64,-95.21,19.0,82.0,1.0,2.6,US,1596203922.0,4.38,4.38,4.38
642,La Providencia,28.72,-111.58,30.0,77.0,75.0,4.02,MX,1596203922.0,,,
643,Lincoln,40.8,-96.67,21.11,72.0,75.0,3.1,US,1596203703.0,4.69,4.69,4.69
644,Thetford Mines,46.09,-71.3,21.11,77.0,70.0,1.34,CA,1596203923.0,,,
645,Austin,30.27,-97.74,28.33,83.0,90.0,4.1,US,1596203705.0,4.88,4.88,4.88
646,Greeley,40.42,-104.71,16.11,93.0,1.0,1.5,US,1596203624.0,5.8,5.8,5.8
647,Ft. Pierce,27.45,-80.33,31.67,94.0,40.0,4.93,US,1596203913.0,4.94,4.94,4.94
648,Chilliwack,49.17,-121.94,18.89,80.0,7.0,0.46,CA,1596203923.0,,,
649,Lexington Park,38.27,-76.45,26.11,94.0,90.0,3.1,US,1596203923.0,4.31,4.31,4.31
650,Tucumcari,35.17,-103.72,19.0,82.0,1.0,0.97,US,1596203924.0,6.96,6.96,6.96
651,Ascension,30.22,-90.9,28.33,88.0,84.0,3.59,US,1596203924.0,4.37,4.37,4.37
652,Johnstown,40.33,-78.92,21.11,77.0,40.0,2.1,US,1596203924.0,3.33,3.33,3.33
653,Manhattan,40.78,-73.97,24.0,100.0,90.0,2.21,US,1596203856.0,3.79,3.79,3.79
654,Pontiac,42.64,-83.29,23.33,73.0,40.0,4.1,US,1596203836.0,3.56,3.56,3.56
655,Eunice,30.49,-92.42,28.0,83.0,1.0,4.1,US,1596203924.0,4.34,4.34,4.34
656,Mason City,43.15,-93.2,21.0,73.0,1.0,2.1,US,1596203916.0,4.01,4.01,4.01
657,Terrell,32.74,-96.28,25.0,88.0,90.0,2.6,US,1596203925.0,4.84,4.84,4.84
658,Alexander City,32.94,-85.95,27.22,88.0,75.0,2.6,US,1596203925.0,4.44,4.44,4.44
659,Syracuse,37.09,15.28,35.0,46.0,0.0,6.2,IT,1596203710.0,,,
660,Raymond,43.9,-70.47,25.0,68.0,0.0,0.45,US,1596203630.0,3.97,3.97,3.97
661,North Branch,45.51,-92.98,21.67,80.0,0.0,0.27,US,1596203925.0,3.99,3.99,3.99
662,,,,,,,,,,,,
663,Uvalde,29.37,-99.77,25.56,94.0,90.0,2.6,US,1596203926.0,4.98,4.98,4.98
664,Valentín Gómez Farías,28.22,-106.58,24.67,42.0,9.0,1.71,MX,1596203926.0,,,
665,Enumclaw,47.2,-121.99,17.78,74.0,44.0,0.45,US,1596203926.0,2.92,2.92,2.92
666,Fernandina Beach,30.67,-81.46,28.89,88.0,1.0,4.6,US,1596203926.0,4.8,4.8,4.8
667,Sechelt,49.47,-123.77,20.56,84.0,19.0,0.45,CA,1596203926.0,,,
668,Ruidoso,33.33,-105.67,16.67,82.0,40.0,3.1,US,1596203926.0,6.98,6.98,6.98
669,Lebanon,36.21,-86.29,27.78,88.0,40.0,2.1,US,1596203667.0,4.03,4.03,4.03
670,Avon Park,27.6,-81.51,29.0,79.0,75.0,2.1,US,1596203927.0,4.85,4.85,4.85
671,Praxédis Guerrero,31.37,-106.02,27.0,50.0,5.0,7.7,MX,1596203927.0,7.17,7.17,7.17
672,Buckeye,33.37,-112.58,34.44,35.0,1.0,1.5,US,1596203851.0,7.49,7.49,7.49
673,Concordia,-31.39,-58.02,10.0,87.0,100.0,1.28,AR,1596203873.0,,,
674,Plattsburgh,44.7,-73.45,22.22,73.0,1.0,1.06,US,1596203927.0,4.01,4.01,4.01
675,Tarpon Springs,28.15,-82.76,30.56,78.0,1.0,1.5,US,1596203927.0,4.96,4.96,4.96
676,Graham,47.05,-122.29,17.22,82.0,1.0,0.82,US,1596203928.0,2.96,2.96,2.96
677,San Ignacio Río Muerto,27.42,-110.23,26.0,83.0,75.0,2.1,MX,1596203928.0,,,
678,Toccoa,34.58,-83.33,29.0,70.0,1.0,3.1,US,1596203777.0,4.66,4.66,4.66
679,Benton Harbor,42.12,-86.45,23.0,72.0,1.0,4.6,US,1596203830.0,3.36,3.36,3.36
680,Grinnell,41.74,-92.72,23.0,73.0,1.0,3.1,US,1596203928.0,4.2,4.2,4.2
681,Orange,33.7,-117.77,21.11,82.0,1.0,2.1,US,1596203928.0,5.56,5.56,5.56
682,Durango,24.83,-104.83,17.54,80.0,100.0,1.24,MX,1596203680.0,,,
683,Lindon,40.34,-111.72,21.67,48.0,1.0,1.5,US,1596203929.0,6.0,6.0,6.0
684,Nicolet,46.22,-72.62,22.0,73.0,75.0,1.0,CA,1596203929.0,,,
685,Pampa,35.54,-100.96,20.0,88.0,1.0,3.6,US,1596203929.0,6.21,6.21,6.21
686,Central Point,42.38,-122.92,18.0,52.0,1.0,0.39,US,1596203929.0,5.25,5.25,5.25
687,Robinsonville,31.47,-97.11,27.22,78.0,75.0,4.6,US,1596203929.0,4.87,4.87,4.87
688,Long Beach,33.77,-118.19,18.33,82.0,1.0,1.5,US,1596203716.0,5.15,5.15,5.15
689,Englehart,47.82,-79.87,19.0,77.0,1.0,3.6,CA,1596203733.0,,,
690,West Monroe,32.52,-92.15,27.22,78.0,1.0,3.1,US,1596203755.0,4.41,4.41,4.41
691,Laredo,27.51,-99.51,26.0,88.0,1.0,5.1,US,1596203817.0,5.25,5.25,5.25
692,Las Cruces,32.31,-106.78,26.11,41.0,1.0,1.5,US,1596203930.0,7.57,7.57,7.57
693,Warren,39.43,-84.17,23.89,100.0,40.0,4.1,US,1596203930.0,3.93,3.93,3.93
694,Renfrew,55.87,-4.39,26.11,57.0,30.0,2.1,GB,1596203930.0,,,
695,Moss Point,30.41,-88.53,29.0,83.0,75.0,2.6,US,1596203806.0,4.64,4.64,4.64
696,Escanaba,45.75,-87.06,20.56,82.0,1.0,2.1,US,1596203716.0,3.84,3.84,3.84
697,Blue Springs,39.02,-94.28,20.0,98.0,100.0,1.34,US,1596203931.0,4.56,4.56,4.56
698,Rome,34.26,-85.16,28.89,74.0,75.0,2.6,US,1596203896.0,4.33,4.33,4.33
699,Lovington,32.94,-103.35,21.11,82.0,40.0,2.6,US,1596203931.0,6.8,6.8,6.8
700,Oliver,49.18,-119.55,18.0,63.0,20.0,3.1,CA,1596203931.0,,,
701,Ormond Beach,29.29,-81.06,27.78,74.0,1.0,1.5,US,1596203931.0,4.9,4.9,4.9
702,Manitouwadge,49.12,-85.84,18.0,82.0,5.0,0.56,CA,1596203931.0,,,
703,Peru,40.75,-86.07,22.78,100.0,1.0,4.6,US,1596203710.0,3.67,3.67,3.67
704,Coburg,50.27,10.97,32.22,28.0,0.0,0.45,DE,1596203932.0,,,
705,Lumberton,34.62,-79.01,29.0,74.0,75.0,5.7,US,1596203824.0,4.61,4.61,4.61
706,Casa Grande,32.88,-111.76,34.44,45.0,1.0,2.1,US,1596203932.0,7.51,7.51,7.51
707,Nueva Rosita,27.95,-101.22,26.11,89.0,40.0,1.34,MX,1596203932.0,,,
708,White Rock,49.02,-122.8,19.44,61.0,39.0,0.45,CA,1596203932.0,,,
709,Iowa City,41.66,-91.53,21.11,77.0,1.0,3.1,US,1596203932.0,4.02,4.02,4.02
710,Bellevue,47.61,-122.2,18.89,68.0,75.0,2.6,US,1596203742.0,3.41,3.41,3.41
711,Willingboro,40.03,-74.87,23.33,88.0,90.0,2.6,US,1596203933.0,3.9,3.9,3.9
712,Dunmore Town,25.5,-76.65,29.02,67.0,0.0,10.86,BS,1596203933.0,,,
713,Yankton,42.87,-97.4,20.0,93.0,1.0,1.5,US,1596203933.0,4.52,4.52,4.52
714,Liberty,31.83,-81.5,29.44,78.0,1.0,3.6,US,1596203933.0,4.68,4.68,4.68
715,Arnprior,45.43,-76.35,23.33,82.0,0.0,2.49,CA,1596203933.0,,,
716,Carman,49.5,-98.0,22.22,78.0,75.0,3.1,CA,1596203933.0,,,
717,Safford,32.83,-109.71,27.0,21.0,1.0,5.35,US,1596203882.0,7.6,7.6,7.6
718,Clarksburg,39.28,-80.34,23.0,83.0,90.0,3.6,US,1596203934.0,3.61,3.61,3.61
719,Garden City,42.33,-83.33,23.33,68.0,40.0,2.6,US,1596203934.0,3.61,3.61,3.61
720,Potam,27.6,-110.38,27.78,83.0,75.0,2.1,MX,1596203934.0,,,
721,Camargo,27.67,-105.17,24.87,56.0,56.0,5.12,MX,1596203934.0,,,
722,Fort Dix,40.03,-74.62,22.78,94.0,90.0,3.6,US,1596203934.0,3.95,3.95,3.95
723,Immokalee,26.42,-81.42,31.11,79.0,1.0,2.6,US,1596203875.0,4.94,4.94,4.94
724,Assiniboia,49.63,-105.98,19.09,83.0,82.0,4.49,CA,1596203935.0,,,
725,Gresham,45.5,-122.43,19.44,67.0,1.0,1.35,US,1596203935.0,3.33,3.33,3.33
726,Blue Ash,39.23,-84.38,23.33,88.0,75.0,3.1,US,1596203935.0,3.94,3.94,3.94
727,Socorro,31.65,-106.3,27.0,50.0,5.0,7.7,US,1596203826.0,7.35,7.35,7.35
728,Lubbock,33.6,-101.83,19.44,82.0,75.0,3.6,US,1596203935.0,6.34,6.34,6.34
729,Kinston,35.26,-77.58,28.33,78.0,75.0,4.1,US,1596203935.0,4.42,4.42,4.42
730,Brockville,44.58,-75.68,21.67,83.0,1.0,1.65,CA,1596203686.0,3.79,3.79,3.79
731,Searcy,35.25,-91.74,25.0,94.0,40.0,2.1,US,1596203936.0,4.45,4.45,4.45
732,Edgewater,28.99,-80.9,28.33,94.0,75.0,2.6,US,1596203936.0,4.94,4.94,4.94
733,Canyon,34.98,-101.92,19.44,76.0,0.0,1.34,US,1596203936.0,6.34,6.34,6.34
734,Gulfport,30.37,-89.09,28.89,83.0,1.0,3.83,US,1596203734.0,4.56,4.56,4.56
735,Lavaca,28.61,-96.63,30.56,89.0,45.0,1.79,US,1596203936.0,4.34,4.34,4.34
736,Iroquois Falls,48.77,-80.68,18.0,82.0,20.0,1.5,CA,1596203936.0,,,
737,Rutland,43.62,-73.02,22.78,77.0,1.0,0.88,US,1596203936.0,3.72,3.72,3.72
738,Miamisburg,39.64,-84.29,23.89,69.0,75.0,4.6,US,1596203937.0,3.84,3.84,3.84
739,Lakeside,30.13,-81.77,29.44,88.0,1.0,3.6,US,1596203937.0,4.6,4.6,4.6
740,Guamúchil,25.47,-108.1,26.67,91.0,85.0,2.24,MX,1596203937.0,,,
741,Wilson,36.15,-86.28,27.78,88.0,40.0,4.6,US,1596203937.0,4.05,4.05,4.05
742,La Santisima Trinidad,-14.83,-64.9,20.0,64.0,20.0,2.6,BO,1596203937.0,,,
743,Mastic,40.8,-72.84,21.11,88.0,90.0,3.1,US,1596203937.0,3.92,3.92,3.92
744,Somerset,40.57,-74.55,23.0,88.0,90.0,1.5,US,1596203938.0,3.87,3.87,3.87
745,St-Jean-Port-Joli,47.22,-70.27,17.22,92.0,84.0,2.24,CA,1596203773.0,,,
746,Sikeston,36.88,-89.59,25.0,88.0,90.0,0.62,US,1596203938.0,4.32,4.32,4.32
747,Shelton,41.32,-73.09,23.33,83.0,75.0,2.6,US,1596203906.0,3.89,3.89,3.89
748,Kings Mountain,35.25,-81.34,27.22,78.0,40.0,4.6,US,1596203938.0,4.65,4.65,4.65
749,Americus,32.07,-84.23,29.0,70.0,0.0,4.1,US,1596203938.0,4.62,4.62,4.62
750,Hattiesburg,31.33,-89.29,27.22,83.0,20.0,2.6,US,1596203692.0,4.46,4.46,4.46
751,Red Wing,44.56,-92.53,19.0,68.0,1.0,2.0,US,1596203939.0,3.99,3.99,3.99
752,Beckley,37.78,-81.19,22.0,94.0,90.0,3.1,US,1596203662.0,3.81,3.81,3.81
753,Dothan,31.22,-85.39,27.78,83.0,75.0,3.1,US,1596203773.0,4.62,4.62,4.62
754,Claremore,36.31,-95.62,21.67,83.0,90.0,3.1,US,1596203939.0,4.81,4.81,4.81
755,Plessisville,46.22,-71.76,21.67,77.0,80.0,1.34,CA,1596203939.0,,,
756,Hereford,52.06,-2.71,33.0,33.0,10.0,5.1,GB,1596203939.0,,,
757,Torrington,41.8,-73.12,22.78,94.0,98.0,0.36,US,1596203939.0,3.83,3.83,3.83
758,Creel,27.75,-107.63,17.66,63.0,0.0,2.34,MX,1596203940.0,,,
759,Woodstock,43.13,-80.75,23.89,77.0,20.0,3.1,CA,1596203940.0,,,
760,Carlisle,40.2,-77.19,23.89,86.0,99.0,1.38,US,1596203940.0,3.89,3.89,3.89
761,Corcoran,36.1,-119.56,20.0,60.0,1.0,4.1,US,1596203792.0,5.9,5.9,5.9
762,South Venice,27.05,-82.42,30.0,74.0,1.0,2.1,US,1596203940.0,5.53,5.53,5.53
763,Alpena,45.06,-83.43,22.22,77.0,1.0,2.6,US,1596203862.0,3.9,3.9,3.9
764,Point Pleasant,40.08,-74.07,23.33,81.0,75.0,4.1,US,1596203940.0,3.96,3.96,3.96
765,Edwardsville,38.81,-89.95,22.22,100.0,90.0,3.1,US,1596203941.0,4.31,4.31,4.31
766,Nampa,43.54,-116.56,22.22,46.0,1.0,3.95,US,1596203820.0,5.81,5.81,5.81
767,Lively,46.43,-81.15,22.22,77.0,5.0,4.6,CA,1596203941.0,,,
768,Blacksburg,37.23,-80.41,23.0,100.0,90.0,1.5,US,1596203941.0,4.07,4.07,4.07
769,Johnson City,36.31,-82.35,25.0,88.0,90.0,4.6,US,1596203941.0,3.91,3.91,3.91
770,Chickasha,35.05,-97.94,21.11,83.0,1.0,4.6,US,1596203941.0,5.28,5.28,5.28
771,Anderson,34.53,-82.65,29.44,78.0,20.0,5.7,US,1596203730.0,4.74,4.74,4.74
772,Holland,42.79,-86.11,22.78,73.0,1.0,3.6,US,1596203746.0,3.58,3.58,3.58
773,Rotterdam,51.92,4.48,32.78,35.0,0.0,5.7,NL,1596203894.0,,,
774,Fort Thomas,39.08,-84.45,23.33,88.0,75.0,3.1,US,1596203942.0,3.98,3.98,3.98
775,Kalispell,48.2,-114.31,18.0,72.0,1.0,1.5,US,1596203942.0,4.54,4.54,4.54
776,Monroe,43.15,-77.68,25.56,77.0,20.0,1.03,US,1596203942.0,3.82,3.82,3.82
777,Chippewa Falls,44.94,-91.39,20.0,77.0,1.0,2.1,US,1596203740.0,3.88,3.88,3.88
778,Hibbing,47.43,-92.94,17.0,82.0,1.0,0.7,US,1596203742.0,4.0,4.0,4.0
779,Rancho Cucamonga,34.11,-117.59,25.0,49.0,1.0,0.69,US,1596203930.0,6.39,6.39,6.39
780,Cananea,30.95,-110.3,22.78,84.0,0.0,1.34,MX,1596203943.0,,,
781,Seaside,36.61,-121.85,16.0,82.0,90.0,2.1,US,1596203905.0,4.7,4.7,4.7
782,Saint-Ambroise,48.55,-71.33,19.44,88.0,90.0,2.1,CA,1596203943.0,,,
783,Rock Falls,41.78,-89.69,21.67,82.0,1.0,3.6,US,1596203943.0,3.92,3.92,3.92
784,Polson,47.69,-114.16,20.0,65.0,0.0,1.57,US,1596203943.0,4.37,4.37,4.37
785,Worthington,40.09,-83.02,25.0,78.0,90.0,4.1,US,1596203944.0,3.62,3.62,3.62
786,Union,40.63,-74.27,23.33,88.0,90.0,2.47,US,1596203840.0,3.88,3.88,3.88
787,Cullman,34.17,-86.84,26.67,83.0,90.0,3.1,US,1596203944.0,4.28,4.28,4.28
788,Hutchinson,38.06,-97.93,21.11,82.0,1.0,3.6,US,1596203944.0,5.24,5.24,5.24
789,Wharton,29.31,-96.1,28.33,100.0,40.0,1.5,US,1596203944.0,4.32,4.32,4.32
790,Galesburg,40.95,-90.37,21.11,72.0,1.0,4.6,US,1596203718.0,4.0,4.0,4.0
791,Dickson,36.08,-87.39,27.22,100.0,75.0,3.1,US,1596203655.0,4.17,4.17,4.17
792,Provincia di Verona,45.42,11.03,36.67,52.0,9.0,3.1,IT,1596203945.0,,,
793,Soddy-Daisy,35.24,-85.19,28.33,94.0,80.0,2.03,US,1596203945.0,4.24,4.24,4.24
794,Chapleau,47.84,-83.4,15.0,100.0,40.0,2.1,CA,1596203945.0,,,
795,Cranbrook,49.5,-115.77,17.0,48.0,5.0,3.6,CA,1596203946.0,,,
796,Bullhead City,35.15,-114.57,33.0,16.0,1.0,1.59,US,1596203922.0,7.43,7.43,7.43
797,Marion,39.77,-86.16,22.22,83.0,75.0,5.1,US,1596203788.0,3.88,3.88,3.88
798,Parsons,37.34,-95.26,23.0,78.0,90.0,5.7,US,1596203946.0,4.68,4.68,4.68
799,Aiken,33.58,-81.6,28.33,74.0,40.0,7.2,US,1596203946.0,4.53,4.53,4.53
800,Ontario,34.06,-117.65,25.0,49.0,1.0,0.41,US,1596203726.0,6.01,6.01,6.01
