,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind_Speed,Country,Date,Ave DNI,Ave GHI,Ave Lat Tilt
535,Imuris,30.78,-110.87,32.78,55.0,3.0,1.34,MX,1596302419.0,,,
536,Temple,31.1,-97.34,33.33,43.0,1.0,2.1,US,1596302408.0,5.87,6.28,6.25
537,Hereford,52.06,-2.71,20.0,58.0,78.0,5.31,GB,1596302420.0,,,
538,,,,,,,,,,,,
539,South Lake Tahoe,38.93,-119.98,22.22,34.0,1.0,1.11,US,1596302420.0,9.49,7.24,7.41
540,Nantucket,41.28,-70.1,26.0,74.0,1.0,5.7,US,1596302420.0,4.39,5.31,5.46
541,Utica,43.1,-75.23,30.0,43.0,23.0,1.34,US,1596302221.0,4.56,5.19,5.35
542,Murray,40.67,-111.89,34.44,21.0,1.0,4.6,US,1596302420.0,7.46,6.5,6.7
543,New Iberia,30.0,-91.82,31.11,74.0,1.0,3.1,US,1596302420.0,4.49,5.62,5.57
544,Malartic,48.13,-78.13,26.11,53.0,40.0,2.6,CA,1596302421.0,,,
545,Rodolfo Sánchez Taboada,31.72,-116.57,20.56,90.0,0.0,1.34,MX,1596302421.0,,,
546,Wabash,40.8,-85.82,21.11,94.0,97.0,1.79,US,1596302421.0,4.54,5.36,5.5
547,Roswell,34.02,-84.36,32.22,62.0,40.0,4.1,US,1596302235.0,4.41,5.64,5.64
548,Valcourt,45.5,-72.32,27.78,57.0,40.0,1.0,CA,1596302421.0,,,
549,Wawa,9.9,4.42,28.0,76.0,24.0,2.71,NG,1596302421.0,,,
550,Camarillo,34.22,-119.04,34.44,50.0,1.0,2.1,US,1596302232.0,7.3,6.97,7.06
551,Greensburg,40.3,-79.54,26.11,78.0,90.0,2.6,US,1596302149.0,4.03,5.21,5.29
552,Cleveland,41.5,-81.7,24.0,73.0,90.0,1.5,US,1596302134.0,4.46,5.28,5.42
553,Plover,44.46,-89.54,25.56,50.0,75.0,1.5,US,1596302422.0,4.63,5.17,5.38
554,Sunnyvale,37.37,-122.04,22.78,63.0,20.0,1.5,US,1596302165.0,7.75,7.09,7.3
555,Elk River,45.3,-93.57,25.56,72.0,86.0,0.45,US,1596302422.0,5.24,5.35,5.61
556,Praxédis Guerrero,31.37,-106.02,31.67,35.0,5.0,2.96,MX,1596302422.0,6.34,6.49,6.24
557,Baraboo,43.47,-89.74,24.0,53.0,1.0,2.6,US,1596302423.0,4.62,5.18,5.38
558,Clearwater,27.97,-82.8,35.0,52.0,1.0,2.6,US,1596302237.0,4.43,5.56,5.48
559,Ciudad Sabinas Hidalgo,26.5,-100.17,27.19,55.0,100.0,2.31,MX,1596302423.0,,,
560,Palestine,31.92,35.2,29.44,66.0,0.0,3.1,PS,1596302423.0,,,
561,Henderson,36.04,-114.98,39.44,7.0,1.0,3.1,US,1596302169.0,8.02,6.87,6.94
562,Panama City,8.99,-79.52,32.0,74.0,20.0,4.1,PA,1596302423.0,,,
563,Tarpon Springs,28.15,-82.76,35.0,52.0,1.0,2.6,US,1596302212.0,4.33,5.52,5.46
564,Mitchell,43.71,-98.03,25.0,69.0,75.0,8.7,US,1596302231.0,5.96,5.76,6.05
565,Redding,40.59,-122.39,31.11,28.0,1.0,0.33,US,1596302424.0,8.61,7.12,7.42
566,Greenwood,34.17,-82.12,32.78,58.0,20.0,4.6,US,1596302424.0,4.82,5.83,5.86
567,Ciudad de Allende,25.28,-100.02,25.56,78.0,90.0,4.6,MX,1596302424.0,,,
568,Devils Lake,48.11,-98.87,23.0,49.0,20.0,7.2,US,1596302424.0,5.69,5.38,5.79
569,Seguin,29.57,-97.96,32.78,55.0,40.0,3.1,US,1596302173.0,5.58,6.22,6.15
570,Guangzhou,23.12,113.25,26.67,83.0,40.0,3.0,CN,1596302366.0,,,
571,San Anselmo,37.97,-122.56,20.56,64.0,1.0,1.13,US,1596302425.0,7.17,6.87,7.09
572,Winona,43.97,-91.77,27.22,47.0,1.0,2.1,US,1596302425.0,4.97,5.26,5.48
573,Van Buren,35.44,-94.35,28.33,48.0,1.0,4.1,US,1596302145.0,5.97,6.13,6.2
574,Edwardsville,38.81,-89.95,21.11,94.0,90.0,4.1,US,1596302425.0,5.31,5.74,5.86
575,Palm Valley,30.18,-81.39,35.0,52.0,0.0,0.89,US,1596302230.0,4.6,5.69,5.66
576,Steinbach am Taunus,50.17,8.57,32.0,33.0,20.0,2.1,DE,1596302305.0,,,
577,Dentsville,34.06,-80.96,35.0,59.0,1.0,3.6,US,1596302425.0,4.52,5.68,5.69
578,Socorro,31.65,-106.3,31.67,35.0,5.0,3.84,US,1596302426.0,6.73,6.66,6.64
579,Magalia,39.81,-121.58,28.89,38.0,5.0,2.6,US,1596302426.0,9.06,7.28,7.54
580,Rawlins,41.79,-107.24,26.11,22.0,1.0,3.6,US,1596302426.0,7.36,6.35,6.56
581,Chowchilla,37.12,-120.26,28.0,26.0,1.0,3.6,US,1596302426.0,8.16,7.2,7.38
582,Huntingdon,52.33,-0.19,25.0,48.0,62.0,3.13,GB,1596302426.0,,,
583,Weyburn,49.67,-103.85,22.78,47.0,14.0,1.79,CA,1596302426.0,,,
584,Lockport,41.59,-88.06,25.56,73.0,75.0,2.6,US,1596302427.0,4.48,5.26,5.41
585,Warren,39.43,-84.17,27.78,100.0,75.0,4.6,US,1596302131.0,4.93,5.6,5.72
586,Russellville,35.28,-93.13,26.67,65.0,75.0,3.1,US,1596302427.0,5.7,6.07,6.13
587,Lapeer,43.05,-83.32,26.0,57.0,1.0,3.54,US,1596302427.0,4.42,5.22,5.38
588,Paris,48.85,2.35,27.22,57.0,75.0,3.1,FR,1596301859.0,,,
589,Lubbock,33.6,-101.83,32.22,31.0,20.0,2.6,US,1596302385.0,6.76,6.64,6.66
590,Camalú,30.85,-116.07,29.44,37.0,0.0,0.45,MX,1596302427.0,,,
591,Bernalillo,35.05,-106.67,27.78,41.0,40.0,2.6,US,1596302428.0,7.16,6.7,6.75
592,Bennettsville,34.62,-79.68,33.33,66.0,40.0,1.5,US,1596302428.0,4.53,5.64,5.67
593,Loreto,22.27,-101.97,22.34,50.0,17.0,2.28,MX,1596302428.0,,,
594,Lenoir,35.23,-77.65,34.0,63.0,1.0,1.5,US,1596302428.0,4.31,5.46,5.48
595,Searcy,35.25,-91.74,27.78,57.0,75.0,4.1,US,1596302428.0,5.57,6.04,6.11
596,Bridgton,44.05,-70.71,28.33,68.0,1.0,1.37,US,1596302428.0,4.8,5.22,5.44
597,Carman,49.5,-98.0,23.89,54.0,33.0,4.47,CA,1596302220.0,,,
598,Carson City,39.16,-119.77,28.33,14.0,1.0,0.48,US,1596302154.0,9.36,7.26,7.46
599,Gravelbourg,49.88,-106.55,22.65,41.0,0.0,3.87,CA,1596302429.0,,,
600,Matagami,49.75,-77.63,24.0,53.0,40.0,1.78,CA,1596302250.0,,,
601,Normandin,48.83,-72.53,24.0,78.0,20.0,2.1,CA,1596302429.0,,,
602,Paradise Valley,33.53,-111.94,38.89,34.0,1.0,3.1,US,1596302429.0,7.28,6.84,6.88
603,Sebastian,35.17,-94.27,28.0,48.0,1.0,4.1,US,1596302429.0,5.69,6.0,6.04
604,Sturgeon Falls,46.36,-79.93,27.78,47.0,40.0,2.6,CA,1596302430.0,,,
605,Nakusp,50.25,-117.8,24.44,58.0,59.0,1.34,CA,1596302430.0,,,
606,South Valley,35.01,-106.68,27.78,41.0,40.0,2.6,US,1596302430.0,7.16,6.7,6.75
607,Ames,42.03,-93.62,27.22,51.0,20.0,4.1,US,1596302269.0,5.16,5.5,5.69
608,Greenville,35.61,-77.37,34.44,66.0,1.0,3.16,US,1596302232.0,4.31,5.46,5.49
609,Columbia,34.0,-81.03,32.78,59.0,1.0,3.6,US,1596302350.0,4.48,5.66,5.67
610,Fernie,49.5,-115.07,28.0,53.0,75.0,1.48,CA,1596302430.0,,,
611,Muskegon Heights,43.2,-86.24,25.0,64.0,100.0,1.28,US,1596302431.0,4.8,5.37,5.6
612,Lexington Park,38.27,-76.45,30.0,70.0,75.0,3.6,US,1596302431.0,4.74,5.59,5.69
613,Mocorito,25.48,-107.92,31.67,69.0,13.0,0.89,MX,1596302431.0,,,
614,Grants Pass,42.44,-123.33,22.78,46.0,1.0,0.57,US,1596302431.0,8.28,6.81,7.18
615,Connersville,39.64,-85.14,28.33,83.0,43.0,0.89,US,1596302431.0,4.87,5.57,5.7
616,Somerton,32.6,-114.71,38.33,39.0,1.0,8.2,US,1596302432.0,7.85,6.94,6.93
617,Independence,39.09,-94.42,27.22,54.0,40.0,2.1,US,1596302390.0,5.39,5.68,5.8
618,Texarkana,33.43,-94.05,28.33,57.0,1.0,3.6,US,1596302432.0,5.74,6.17,6.2
619,Brigham City,41.51,-112.02,30.56,16.0,1.0,2.68,US,1596302194.0,8.42,6.89,7.16
620,Brownfield,33.18,-102.27,32.22,33.0,2.0,0.89,US,1596302432.0,6.99,6.72,6.72
621,Madison,34.73,-86.57,26.67,74.0,90.0,5.1,US,1596302289.0,4.67,5.71,5.73
622,Noblesville,40.05,-86.01,21.67,95.0,86.0,0.89,US,1596302433.0,4.72,5.47,5.6
623,Arrondissement de Bayonne,43.33,-1.42,23.0,83.0,90.0,3.6,FR,1596302433.0,,,
624,Glens Falls,43.31,-73.64,31.11,42.0,1.0,2.1,US,1596302433.0,4.48,5.13,5.29
625,Boulder City,35.98,-114.83,39.0,7.0,1.0,3.1,US,1596302433.0,8.19,6.94,7.01
626,Moses Lake,47.13,-119.28,28.0,28.0,1.0,2.1,US,1596302433.0,7.93,6.48,7.06
627,Cardston,49.2,-113.3,21.67,73.0,75.0,4.1,CA,1596302433.0,,,
628,Harvard,42.42,-88.61,22.78,81.0,100.0,2.93,US,1596302434.0,4.56,5.24,5.41
629,Ocean Springs,30.41,-88.83,32.22,74.0,20.0,4.6,US,1596302301.0,4.53,5.67,5.63
630,Fountain,38.68,-104.7,26.67,29.0,1.0,2.1,US,1596302149.0,6.88,6.38,6.56
631,Hastings,50.86,0.57,22.22,82.0,20.0,10.3,GB,1596302434.0,,,
632,Liberal,37.04,-100.92,27.0,44.0,1.0,3.1,US,1596302434.0,6.61,6.35,6.45
633,Cañon City,38.44,-105.24,27.78,33.0,0.0,1.34,US,1596302435.0,6.44,6.02,6.11
634,Haines City,28.11,-81.62,34.44,52.0,1.0,1.5,US,1596302221.0,4.37,5.59,5.52
635,Superior,46.72,-92.1,24.0,69.0,75.0,3.6,US,1596302435.0,4.9,5.14,5.42
636,Wright,45.18,-93.95,25.0,65.0,90.0,2.1,US,1596302435.0,5.35,5.4,5.68
637,Sooke,48.37,-123.73,19.44,93.0,20.0,1.0,CA,1596302435.0,,,
638,Boissevain,49.23,-100.06,22.78,56.0,20.0,6.7,CA,1596302436.0,,,
639,Bluefield,37.27,-81.22,28.33,65.0,1.0,5.1,US,1596302322.0,3.88,5.26,5.26
640,La Tuque,47.43,-72.78,28.29,41.0,0.0,1.61,CA,1596302436.0,,,
641,Santa Ana,33.75,-117.87,27.0,64.0,1.0,3.6,US,1596302436.0,6.7,6.9,6.99
642,Seaford,50.77,0.1,20.0,83.0,36.0,3.58,GB,1596302436.0,,,
643,Fresno,36.67,-119.83,28.89,30.0,1.0,2.03,US,1596302437.0,8.24,7.23,7.39
644,Ville-Marie,47.33,-79.43,25.0,61.0,1.0,1.0,CA,1596302437.0,,,
645,Willmar,45.12,-95.04,24.0,69.0,1.0,4.6,US,1596302437.0,5.4,5.45,5.73
646,Washougal,45.58,-122.35,18.33,77.0,90.0,1.21,US,1596302437.0,5.23,5.48,5.81
647,Orchard Homes,46.86,-114.05,27.78,39.0,1.0,0.92,US,1596302437.0,6.89,5.99,6.41
648,Live Oak,36.98,-121.98,22.22,100.0,90.0,1.5,US,1596302437.0,5.42,6.08,6.17
649,Somerville,42.39,-71.1,31.67,40.0,1.0,3.1,US,1596302318.0,4.52,5.3,5.49
650,Lynn Haven,30.25,-85.65,31.11,70.0,40.0,4.6,US,1596302438.0,4.03,5.33,5.28
651,Lethbridge,49.7,-112.82,21.0,73.0,75.0,4.1,CA,1596302438.0,,,
652,Sulphur Springs,33.14,-95.6,30.56,45.0,1.0,3.88,US,1596302438.0,5.9,6.21,6.22
653,Newport Beach,33.62,-117.93,23.89,64.0,1.0,3.6,US,1596302438.0,5.41,6.43,6.5
654,Riverton,40.52,-111.94,34.44,21.0,1.0,6.2,US,1596302142.0,7.27,6.44,6.61
655,Preston,53.77,-2.72,17.78,67.0,20.0,7.2,GB,1596302341.0,,,
656,Rantoul,40.31,-88.16,20.56,94.0,90.0,3.1,US,1596302373.0,4.75,5.46,5.6
657,Ferme-Neuve,46.7,-75.45,28.2,45.0,0.0,1.55,CA,1596302439.0,,,
658,Ocampo,21.65,-101.5,20.16,60.0,4.0,3.21,MX,1596302439.0,,,
659,Elkton,39.61,-75.83,32.22,64.0,38.0,1.2,US,1596302439.0,4.47,5.41,5.51
660,Adelanto,34.58,-117.41,34.44,9.0,5.0,2.1,US,1596302439.0,9.06,7.4,7.41
661,Morristown,36.21,-83.29,30.0,62.0,40.0,4.6,US,1596302440.0,4.73,5.77,5.82
662,New Albany,38.29,-85.82,27.22,78.0,40.0,3.1,US,1596302440.0,4.92,5.66,5.76
663,Iroquois Falls,48.77,-80.68,26.0,54.0,75.0,3.6,CA,1596302440.0,,,
664,Cadillac,44.25,-85.4,27.78,39.0,1.0,1.5,US,1596302440.0,4.67,5.17,5.37
665,Daytona Beach,29.21,-81.02,32.78,55.0,20.0,1.5,US,1596302146.0,4.66,5.71,5.66
666,Joplin,37.08,-94.51,26.11,54.0,1.0,3.6,US,1596302441.0,5.87,6.03,6.13
667,Lufkin,31.34,-94.73,29.0,78.0,90.0,1.23,US,1596302441.0,5.36,6.06,6.04
668,Bossier City,32.52,-93.73,29.44,54.0,1.0,2.6,US,1596302441.0,5.28,6.05,6.07
669,Centerville,39.63,-84.16,27.78,74.0,90.0,4.1,US,1596302401.0,4.72,5.51,5.63
670,Wausau,44.96,-89.63,26.11,57.0,20.0,2.1,US,1596302441.0,4.81,5.2,5.44
671,Jerome,42.72,-114.52,28.33,32.0,1.0,5.7,US,1596302441.0,8.65,6.88,7.22
672,Angola,-12.5,18.5,19.93,34.0,0.0,1.1,AO,1596302441.0,,,
673,Bayshore Gardens,27.43,-82.59,35.0,44.0,40.0,4.6,US,1596302442.0,4.31,5.55,5.47
674,Gaffney,35.07,-81.65,32.22,69.0,94.0,4.53,US,1596302442.0,4.6,5.69,5.72
675,Springfield,37.22,-93.3,25.0,65.0,40.0,6.2,US,1596302189.0,5.48,5.88,5.98
676,Port Townsend,48.12,-122.76,18.33,77.0,90.0,2.6,US,1596302442.0,4.96,5.21,5.58
677,Maple Creek,49.92,-109.48,25.57,43.0,92.0,6.83,CA,1596302442.0,,,
678,Oshawa,43.9,-78.85,29.44,51.0,20.0,3.1,CA,1596302442.0,,,
679,Pineville,31.32,-92.43,28.0,88.0,97.0,2.6,US,1596302443.0,4.99,5.95,5.93
680,Chino Valley,34.76,-112.45,33.89,35.0,1.0,6.2,US,1596302443.0,6.84,6.24,6.22
681,Weiser,44.25,-116.97,31.67,25.0,1.0,4.1,US,1596302443.0,8.35,6.74,7.16
682,,,,,,,,,,,,
683,Lansdale,40.24,-75.28,32.22,48.0,1.0,1.02,US,1596302443.0,4.21,5.22,5.31
684,La Santisima Trinidad,-14.83,-64.9,30.0,48.0,20.0,0.67,BO,1596302443.0,,,
685,Saint Augustine,29.89,-81.31,35.0,70.0,40.0,4.6,US,1596302350.0,4.49,5.61,5.57
686,Ontario,34.06,-117.65,34.44,18.0,20.0,2.1,US,1596302431.0,7.64,7.22,7.31
687,Martinsburg,39.46,-77.96,28.33,69.0,40.0,3.1,US,1596302444.0,4.35,5.37,5.45
688,Statesville,35.78,-80.89,31.11,70.0,75.0,3.1,US,1596302444.0,4.65,5.71,5.76
689,Frankfort,-27.27,28.48,12.99,31.0,0.0,1.92,ZA,1596302444.0,,,
690,Norton Shores,43.17,-86.26,25.0,58.0,100.0,0.89,US,1596302444.0,4.8,5.37,5.6
691,Austin,30.27,-97.74,33.33,49.0,1.0,1.5,US,1596302410.0,5.98,6.34,6.29
692,Windsor,42.3,-83.02,26.67,83.0,90.0,3.1,CA,1596302445.0,4.38,5.24,5.4
693,Charter Township of Clinton,42.59,-82.92,28.33,65.0,75.0,2.6,US,1596302405.0,4.32,5.2,5.35
694,Killarney,52.05,-9.52,16.0,77.0,75.0,6.2,IE,1596302445.0,,,
695,Bartow,27.9,-81.84,33.89,55.0,5.0,2.6,US,1596302149.0,4.36,5.57,5.5
696,Clarksburg,39.28,-80.34,30.0,58.0,90.0,3.6,US,1596302445.0,4.16,5.32,5.4
697,Palm Coast,29.59,-81.21,34.44,59.0,1.0,4.1,US,1596302153.0,4.35,5.54,5.48
698,Malibu,34.01,-118.81,33.89,78.0,0.0,1.91,US,1596302445.0,7.13,6.88,6.95
699,Forest Grove,45.52,-123.11,17.78,77.0,40.0,0.66,US,1596302446.0,5.84,5.65,5.97
700,Pascagoula,30.37,-88.56,34.0,56.0,40.0,1.5,US,1596302223.0,4.62,5.73,5.7
701,Del Rio,29.36,-100.9,34.0,38.0,1.0,2.24,US,1596302446.0,6.26,6.34,6.24
702,Mason City,43.15,-93.2,26.0,47.0,20.0,2.1,US,1596302440.0,4.93,5.36,5.56
703,Greer,34.94,-82.23,31.67,58.0,40.0,6.2,US,1596302374.0,4.77,5.78,5.81
704,Arcata,40.87,-124.08,15.56,93.0,90.0,1.5,US,1596302272.0,4.11,5.19,5.31
705,Carpinteria,34.4,-119.52,35.0,25.0,0.0,0.45,US,1596302446.0,5.83,6.29,6.32
706,Granada,37.19,-3.61,41.0,11.0,43.0,5.1,ES,1596302447.0,,,
707,Henniker,43.18,-71.82,31.11,46.0,0.0,0.45,US,1596302447.0,4.65,5.21,5.39
708,Cairo,30.06,31.25,34.0,32.0,0.0,4.6,EG,1596302251.0,,,
709,Bahía Honda,22.9,-83.16,30.3,68.0,19.0,5.67,CU,1596302447.0,,,
710,Danville,36.59,-79.39,31.11,70.0,40.0,2.5,US,1596302252.0,4.46,5.55,5.6
711,Tooele,40.53,-112.3,33.33,27.0,1.0,3.1,US,1596302334.0,7.69,6.59,6.78
712,Waterloo,43.47,-80.52,30.56,42.0,1.0,4.6,CA,1596302448.0,,,
713,Guymon,36.68,-101.48,28.0,42.0,1.0,1.5,US,1596302448.0,6.61,6.39,6.5
714,Robstown,27.79,-97.67,34.0,56.0,75.0,4.1,US,1596302448.0,5.48,6.15,6.05
715,Uvalde,29.37,-99.77,33.33,43.0,1.0,2.29,US,1596302448.0,6.11,6.29,6.2
716,Escondido,33.12,-117.09,30.56,68.0,1.0,2.6,US,1596302275.0,7.41,7.04,7.09
717,Gadsden,34.01,-86.01,30.0,66.0,75.0,3.1,US,1596302448.0,4.52,5.64,5.65
718,Nacozari,25.34,-108.26,31.67,69.0,32.0,0.89,MX,1596302449.0,,,
719,Babylon,40.7,-73.33,30.0,48.0,75.0,5.7,US,1596302449.0,4.43,5.34,5.49
720,Santa Maria,-29.68,-53.81,23.59,65.0,12.0,1.77,BR,1596302449.0,,,
721,Red Bank,40.35,-74.06,30.56,45.0,1.0,3.1,US,1596302449.0,4.36,5.26,5.37
722,Raymondville,26.48,-97.78,31.0,66.0,75.0,3.1,US,1596302449.0,5.3,6.07,5.94
723,Morden,49.19,-98.1,23.0,60.0,20.0,9.3,CA,1596302262.0,,,
724,London,51.51,-0.13,25.0,47.0,20.0,4.1,GB,1596301894.0,,,
725,Ennis,52.84,-8.99,14.0,93.0,75.0,5.7,IE,1596302450.0,,,
726,Colchester,51.89,0.9,25.0,69.0,66.0,5.2,GB,1596302450.0,,,
727,Morganton,35.75,-81.68,32.22,66.0,94.0,0.89,US,1596302186.0,4.42,5.59,5.61
728,Excelsior Springs,39.34,-94.23,27.78,54.0,40.0,2.6,US,1596302450.0,5.4,5.69,5.82
729,Van Wert,40.87,-84.58,21.0,94.0,90.0,3.1,US,1596302450.0,4.47,5.34,5.47
730,Cary,35.79,-78.78,34.44,59.0,75.0,4.1,US,1596302451.0,4.53,5.55,5.58
731,Tupelo,34.26,-88.7,27.0,65.0,90.0,6.7,US,1596302451.0,5.09,5.9,5.94
732,Scottsbluff,41.87,-103.67,27.0,36.0,1.0,2.6,US,1596302451.0,7.07,6.37,6.66
733,Blacksburg,37.23,-80.41,29.44,74.0,75.0,2.76,US,1596302451.0,4.28,5.46,5.5
734,Sainte-Martine,45.25,-73.8,28.33,57.0,20.0,2.49,CA,1596302451.0,,,
735,Orangeville,43.92,-80.1,30.0,40.0,20.0,5.1,CA,1596302451.0,,,
736,Oliver,49.18,-119.55,27.0,39.0,40.0,2.1,CA,1596302452.0,,,
737,Zaragoza,41.66,-0.88,31.67,40.0,0.0,11.8,ES,1596302452.0,,,
738,Zachary,30.65,-91.16,32.22,66.0,1.0,4.6,US,1596302360.0,4.72,5.77,5.74
739,Chesterville,44.55,-70.09,28.89,55.0,20.0,0.84,US,1596302452.0,4.96,5.24,5.47
740,Delhi,28.67,77.22,32.22,5.0,48.0,2.45,IN,1596302434.0,,,
741,Asheville,35.6,-82.55,30.0,51.0,1.0,7.2,US,1596302271.0,4.32,5.59,5.62
742,Kewanee,41.25,-89.92,25.56,68.0,87.0,0.89,US,1596302453.0,4.92,5.42,5.58
743,Crestview,30.76,-86.57,32.22,55.0,20.0,1.5,US,1596302164.0,4.13,5.35,5.3
744,Apache Junction,33.42,-111.55,37.78,41.0,20.0,2.6,US,1596302325.0,7.45,6.84,6.86
745,Beaufort,5.35,115.75,27.0,94.0,20.0,1.0,MY,1596302453.0,,,
746,East Stroudsburg,41.0,-75.18,31.11,50.0,22.0,1.57,US,1596302453.0,4.07,5.07,5.16
747,Worthington,40.09,-83.02,27.78,78.0,75.0,3.1,US,1596302204.0,4.44,5.38,5.48
748,Altus,34.64,-99.33,30.56,40.0,1.0,2.84,US,1596302245.0,6.57,6.46,6.51
749,Lewisville,33.05,-96.99,31.11,45.0,75.0,3.1,US,1596302454.0,5.76,6.18,6.2
750,Brockville,44.58,-75.68,29.0,42.0,1.0,2.1,CA,1596302454.0,5.06,5.24,5.45
751,Natchez,31.56,-91.4,25.0,88.0,90.0,3.1,US,1596302454.0,5.14,6.0,6.0
752,Littleton,39.61,-105.02,28.89,26.0,20.0,2.1,US,1596302383.0,5.77,5.63,5.71
753,Hot Springs,34.5,-93.06,28.89,57.0,40.0,3.1,US,1596302200.0,5.36,5.94,5.98
754,Midland,32.0,-102.08,32.0,33.0,1.0,1.5,US,1596302266.0,6.78,6.6,6.57
755,Cordele,31.96,-83.78,33.33,58.0,40.0,3.6,US,1596302454.0,4.55,5.72,5.72
756,Timberlake,37.32,-79.26,30.0,66.0,90.0,2.6,US,1596302339.0,4.6,5.6,5.65
757,Guerrero,17.67,-100.0,25.82,62.0,1.0,2.08,MX,1596302455.0,,,
758,Niles,42.02,-87.8,26.11,61.0,90.0,3.1,US,1596302455.0,4.52,5.26,5.43
759,Asheboro,35.71,-79.81,31.11,66.0,40.0,3.1,US,1596302328.0,4.47,5.57,5.61
760,Brawley,32.98,-115.53,36.11,59.0,1.0,7.7,US,1596302455.0,8.13,7.09,7.09
761,East Wenatchee Bench,47.43,-120.28,28.33,28.0,1.0,5.7,US,1596302455.0,7.28,6.3,6.86
762,Hutchinson,38.06,-97.93,26.67,54.0,1.0,4.6,US,1596302291.0,6.2,6.19,6.33
763,Fort Myers Beach,26.45,-81.95,34.44,52.0,1.0,5.1,US,1596302220.0,4.79,5.82,5.75
764,Esqueda,30.72,-109.58,30.83,46.0,0.0,1.06,MX,1596302456.0,,,
765,Pinehurst,35.2,-79.47,34.0,56.0,75.0,3.1,US,1596302431.0,4.34,5.52,5.53
766,Opelousas,30.53,-92.08,25.56,88.0,90.0,2.6,US,1596302456.0,4.74,5.79,5.76
767,Brattleboro,42.85,-72.56,30.0,51.0,0.0,0.45,US,1596302456.0,4.34,5.12,5.3
768,Tuskegee,32.42,-85.69,32.22,100.0,7.0,3.13,US,1596302456.0,4.43,5.65,5.64
769,Anderson,34.53,-82.65,32.78,58.0,75.0,3.6,US,1596302404.0,4.77,5.83,5.85
770,Kerrville,30.05,-99.14,32.78,64.0,100.0,0.45,US,1596302233.0,5.93,6.24,6.17
771,Corsicana,32.1,-96.47,31.67,48.0,1.0,1.5,US,1596302457.0,5.93,6.26,6.25
772,Front Royal,38.92,-78.19,29.44,74.0,90.0,1.51,US,1596302204.0,4.31,5.37,5.45
773,Madoc,44.51,-77.47,31.11,28.0,39.0,1.41,CA,1596302457.0,,,
774,Godfrey,38.96,-90.19,22.0,94.0,90.0,4.1,US,1596302437.0,5.44,5.74,5.86
775,Winfield,37.24,-97.0,26.11,69.0,20.0,4.6,US,1596302457.0,5.99,6.08,6.19
776,Seminole,28.71,-81.21,35.0,44.0,1.0,4.1,US,1596302458.0,4.39,5.55,5.48
777,Topolobampo,25.6,-109.05,33.33,55.0,40.0,0.85,MX,1596302458.0,,,
778,Wenatchee,47.42,-120.31,28.89,28.0,1.0,5.7,US,1596302187.0,6.93,6.19,6.71
779,Rockledge,28.35,-80.73,33.0,59.0,20.0,6.2,US,1596302458.0,5.1,5.78,5.7
780,Mustang,35.38,-97.72,28.0,51.0,40.0,5.7,US,1596302458.0,6.32,6.3,6.38
781,South River,40.45,-74.39,32.78,44.0,39.0,0.89,US,1596302458.0,4.29,5.24,5.35
782,Hermosillo,29.07,-110.97,35.56,47.0,40.0,2.6,MX,1596302361.0,,,
783,Bloomingdale,27.89,-82.24,35.56,52.0,1.0,1.5,US,1596302459.0,4.26,5.47,5.4
784,Monticello,45.31,-93.79,25.0,53.0,75.0,1.4,US,1596302459.0,5.25,5.34,5.61
785,Lancaster,40.25,-76.25,31.11,45.0,20.0,2.12,US,1596302340.0,4.17,5.23,5.32
786,Lawrenceburg,38.04,-84.9,28.0,69.0,75.0,6.2,US,1596302456.0,4.92,5.66,5.75
787,Charlestown,-32.95,151.67,10.56,84.0,0.0,2.37,AU,1596302459.0,,,
788,Brownsville,25.9,-97.5,33.0,59.0,75.0,4.1,US,1596302354.0,5.18,6.12,5.99
789,Powder Springs,33.86,-84.68,31.11,62.0,75.0,5.1,US,1596302280.0,4.54,5.67,5.67
790,Coffeyville,37.04,-95.62,28.0,57.0,75.0,4.1,US,1596302161.0,5.9,6.06,6.16
791,Warrensburg,38.76,-93.74,26.67,44.0,75.0,3.1,US,1596302460.0,5.45,5.77,5.89
792,Manchester,53.48,-2.24,18.89,59.0,75.0,4.1,GB,1596302460.0,,,
793,Casas Grandes,30.37,-107.95,29.44,41.0,0.0,2.24,MX,1596302460.0,,,
794,Cochrane,51.18,-114.47,21.11,73.0,1.0,4.6,CA,1596302460.0,,,
795,Alamogordo,32.9,-105.96,30.56,35.0,1.0,1.5,US,1596302461.0,6.32,6.37,6.36
796,Lawrence,38.97,-95.24,28.33,65.0,75.0,4.1,US,1596302290.0,5.48,5.76,5.89
797,Lakeland Highlands,27.96,-81.95,33.89,49.0,40.0,3.1,US,1596302461.0,4.36,5.55,5.48
798,Murfreesboro,35.85,-86.39,28.0,61.0,75.0,9.3,US,1596302461.0,4.73,5.66,5.71
799,Highland Springs,37.55,-77.33,30.0,66.0,75.0,1.5,US,1596302461.0,4.49,5.5,5.56
800,Kilgore,32.39,-94.88,31.67,48.0,1.0,2.71,US,1596302462.0,5.61,6.14,6.13
801,Olean,42.08,-78.43,25.0,60.0,75.0,3.1,US,1596302389.0,4.05,5.05,5.15
802,Valparaíso,-33.04,-71.63,16.0,67.0,90.0,2.1,CL,1596302270.0,,,
803,Palmdale,34.58,-118.12,34.44,10.0,1.0,2.1,US,1596302396.0,8.79,7.4,7.45
