,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind_Speed,Country,Date,Ave DNI,Ave GHI,Ave Lat Tilt
268,Opelousas,30.53,-92.08,30.56,74.0,1.0,3.1,US,1596240498.0,4.4,4.64,5.12
269,Lebanon,36.21,-86.29,29.0,79.0,1.0,2.6,US,1596240498.0,4.03,4.21,4.77
270,White Rock,49.02,-122.8,25.56,51.0,59.0,0.89,CA,1596240280.0,,,
271,Dyersburg,36.03,-89.39,28.0,74.0,20.0,3.1,US,1596240498.0,4.33,4.38,4.96
272,Elliot Lake,46.38,-82.63,26.0,50.0,1.0,2.1,CA,1596240498.0,,,
273,Saint-Ambroise,48.55,-71.33,24.0,60.0,75.0,1.5,CA,1596240498.0,,,
274,Isla Vista,34.41,-119.86,27.78,53.0,1.0,3.6,US,1596240498.0,5.98,5.21,6.0
275,St. Marys,30.73,-81.55,32.22,94.0,1.0,6.2,US,1596240499.0,4.67,4.78,5.32
276,Freeport,40.66,-73.58,26.67,78.0,75.0,2.6,US,1596240277.0,3.97,4.03,4.74
277,Empalme,27.97,-110.82,33.89,79.0,5.0,5.1,MX,1596240285.0,,,
278,Peachtree City,33.4,-84.6,32.0,55.0,1.0,2.6,US,1596240499.0,4.45,4.53,5.12
279,Nassau,40.75,-73.58,26.67,77.0,64.0,3.04,US,1596240499.0,3.86,3.97,4.65
280,Thetford Mines,46.09,-71.3,21.67,77.0,35.0,1.24,CA,1596240411.0,,,
281,Alice,27.75,-98.07,34.0,63.0,64.0,4.6,US,1596240499.0,4.51,4.82,5.19
282,San Felipe,10.34,-68.74,24.33,81.0,10.0,1.51,VE,1596240500.0,,,
283,Marathon,44.9,-89.77,25.0,50.0,20.0,1.78,US,1596240500.0,3.85,3.75,4.41
284,Fernandina Beach,30.67,-81.46,32.22,94.0,1.0,6.2,US,1596240500.0,4.8,4.86,5.41
285,Rosarito,32.33,-117.03,27.78,61.0,5.0,4.6,MX,1596240500.0,,,
286,Pleasanton,37.66,-121.87,31.67,25.0,1.0,7.2,US,1596240500.0,5.66,5.07,5.79
287,Temecula,33.49,-117.15,40.0,19.0,1.0,5.1,US,1596240376.0,6.34,5.45,6.22
288,Kennett,36.24,-90.06,28.0,74.0,90.0,4.1,US,1596240500.0,4.4,4.4,4.99
289,Santa Rosalía,27.32,-112.28,31.14,58.0,0.0,2.02,MX,1596240501.0,,,
290,Hutchinson,38.06,-97.93,27.22,51.0,20.0,5.1,US,1596240501.0,5.24,4.6,5.4
291,Conroe,30.31,-95.46,33.89,62.0,1.0,3.1,US,1596240501.0,4.19,4.53,4.96
292,Boone,39.03,-92.33,25.0,73.0,75.0,5.1,US,1596240501.0,4.5,4.23,4.92
293,Riverton,40.52,-111.94,38.33,12.0,16.0,0.45,US,1596240271.0,5.73,4.67,5.43
294,Mulegé,26.88,-111.98,33.26,50.0,0.0,3.12,MX,1596240501.0,,,
295,Solana Beach,32.99,-117.27,28.0,60.0,1.0,2.6,US,1596240300.0,4.89,4.96,5.66
296,Hattiesburg,31.33,-89.29,33.0,49.0,20.0,3.6,US,1596240341.0,4.46,4.66,5.17
297,Charter Township of Clinton,42.59,-82.92,27.22,57.0,40.0,5.1,US,1596240502.0,3.6,3.83,4.4
298,Parksville,49.32,-124.32,26.11,58.0,88.0,1.34,CA,1596240369.0,,,
299,Ciudad Sabinas Hidalgo,26.5,-100.17,32.76,52.0,84.0,4.94,MX,1596240502.0,,,
300,Guangzhou,23.12,113.25,30.0,66.0,40.0,6.0,CN,1596240380.0,,,
301,Klamath Falls,42.22,-121.78,33.33,11.0,1.0,3.1,US,1596240324.0,6.29,4.76,5.58
302,Morden,49.19,-98.1,27.0,73.0,40.0,5.7,CA,1596240130.0,,,
303,Wisconsin Rapids,44.38,-89.82,27.0,42.0,20.0,3.6,US,1596240503.0,3.97,3.79,4.51
304,Bastrop,32.76,-91.87,23.0,100.0,90.0,4.1,US,1596240503.0,4.47,4.58,5.11
305,Corpus Christi,27.8,-97.4,31.67,66.0,20.0,6.7,US,1596240436.0,4.44,4.82,5.18
306,Merrill,45.18,-89.68,25.0,50.0,40.0,2.1,US,1596240503.0,3.84,3.71,4.39
307,Athens,37.98,23.72,30.56,44.0,0.0,2.1,GR,1596240460.0,,,
308,Kenora,49.82,-94.43,24.0,64.0,90.0,3.1,CA,1596240410.0,,,
309,Hopatcong,40.93,-74.66,26.67,65.0,43.0,0.57,US,1596240504.0,3.79,3.9,4.57
310,Saint Augustine,29.89,-81.31,30.0,79.0,1.0,4.1,US,1596240304.0,4.79,4.86,5.4
311,Orange Cove,36.62,-119.31,38.0,21.0,1.0,4.05,US,1596240504.0,6.09,5.26,5.93
312,Kemptville,45.02,-75.64,26.11,68.0,9.0,1.84,CA,1596240504.0,,,
313,Harrison,30.41,-89.04,31.11,66.0,1.0,4.6,US,1596240504.0,4.51,4.73,5.24
314,Pahrump,36.21,-115.98,44.44,12.0,0.0,2.24,US,1596240347.0,7.94,5.71,6.74
315,Hull,53.74,-0.34,20.0,88.0,86.0,3.1,GB,1596240504.0,,,
316,Newton,42.34,-71.21,26.11,57.0,20.0,3.1,US,1596240305.0,3.83,3.83,4.57
317,Brigham City,41.51,-112.02,38.0,4.0,1.0,3.49,US,1596240397.0,5.99,4.71,5.49
318,Washington,47.5,-120.5,38.89,22.0,0.0,7.6,US,1596240474.0,4.78,4.07,4.92
319,Sulphur,30.24,-93.38,31.67,74.0,40.0,6.2,US,1596240505.0,4.25,4.55,5.0
320,Wakefield,53.68,-1.5,19.44,84.0,100.0,4.01,GB,1596240505.0,,,
321,Fort Myers,26.62,-81.84,30.56,78.0,75.0,2.1,US,1596240348.0,4.75,5.01,5.51
322,Arrondissement du Havre,49.58,0.33,18.0,100.0,90.0,3.6,FR,1596240505.0,,,
323,Ocala,29.19,-82.14,31.11,55.0,20.0,2.58,US,1596240506.0,4.7,4.84,5.37
324,,,,,,,,,,,,
325,Atchison,39.56,-95.12,26.11,65.0,40.0,3.6,US,1596240506.0,4.61,4.25,4.98
326,Carlsbad,33.16,-117.35,28.89,69.0,1.0,4.6,US,1596240506.0,5.06,5.0,5.72
327,Susanville,40.42,-120.65,35.0,5.0,1.0,6.7,US,1596240506.0,6.64,5.04,5.94
328,Columbus,39.96,-83.0,27.22,54.0,75.0,3.1,US,1596240506.0,3.63,3.91,4.46
329,Kalispell,48.2,-114.31,36.0,23.0,1.0,2.6,US,1596240507.0,4.54,3.76,4.52
330,Weatherford,32.76,-97.8,32.22,47.0,0.0,1.34,US,1596240353.0,5.27,4.84,5.46
331,Morgan City,29.7,-91.21,31.11,79.0,1.0,4.1,US,1596240507.0,4.55,4.77,5.25
332,Tooele,40.53,-112.3,37.78,19.0,1.0,5.7,US,1596240507.0,5.95,4.71,5.47
333,Rolla,37.95,-91.77,20.0,93.0,90.0,5.7,US,1596240480.0,4.45,4.26,4.91
334,Marshall,34.38,-86.33,25.56,83.0,1.0,3.6,US,1596240507.0,4.09,4.36,4.89
335,Iowa City,41.66,-91.53,27.0,44.0,1.0,4.6,US,1596240507.0,4.02,3.94,4.59
336,Greenwood,34.17,-82.12,31.11,66.0,1.0,3.1,US,1596240508.0,4.69,4.62,5.25
337,Mastic Beach,40.77,-72.85,25.0,78.0,40.0,3.1,US,1596240361.0,3.92,4.02,4.72
338,Steinbach am Taunus,50.17,8.57,26.67,47.0,0.0,3.1,DE,1596240508.0,,,
339,Coos Bay,43.37,-124.22,16.0,82.0,90.0,3.6,US,1596240508.0,3.85,3.81,4.4
340,Chambersburg,39.94,-77.66,27.78,74.0,35.0,0.63,US,1596240465.0,3.72,3.94,4.54
341,Cocorit,27.58,-109.97,33.0,46.0,75.0,5.1,MX,1596240508.0,,,
342,Arcata,40.87,-124.08,20.0,77.0,75.0,4.6,US,1596240450.0,3.8,3.93,4.53
343,Lufkin,31.34,-94.73,25.0,88.0,1.0,1.66,US,1596240509.0,4.43,4.58,5.04
344,,,,,,,,,,,,
345,San Buenaventura,27.08,-101.53,34.44,36.0,75.0,5.1,MX,1596240509.0,,,
346,Green,40.95,-81.48,28.0,54.0,20.0,4.1,US,1596240509.0,3.5,3.81,4.34
347,Del Rio,29.36,-100.9,38.0,33.0,1.0,4.6,US,1596240509.0,5.24,5.0,5.51
348,Huntsville,34.73,-86.59,26.0,88.0,1.0,4.6,US,1596240392.0,4.14,4.35,4.9
349,Abbeville,50.1,1.83,18.89,78.0,34.0,2.95,FR,1596240509.0,,,
350,Polson,47.69,-114.16,33.33,48.0,15.0,1.29,US,1596240510.0,4.37,3.79,4.47
351,Monticello,45.31,-93.79,27.78,42.0,75.0,1.74,US,1596240510.0,4.06,3.78,4.45
352,Las Vegas,36.17,-115.14,45.0,9.0,1.0,6.7,US,1596239891.0,7.62,5.68,6.69
353,Grass Valley,39.22,-121.06,33.89,18.0,1.0,3.1,US,1596240510.0,6.15,5.02,5.78
354,Barstow,34.9,-117.02,44.0,11.0,1.0,7.7,US,1596240510.0,8.21,5.9,6.91
355,Estevan,49.13,-102.98,28.0,42.0,75.0,4.6,CA,1596240510.0,,,
356,Festus,38.22,-90.4,20.0,96.0,97.0,3.74,US,1596240510.0,4.42,4.25,4.91
357,Ferme-Neuve,46.7,-75.45,19.95,85.0,8.0,1.56,CA,1596240511.0,,,
358,Raton,36.9,-104.44,28.0,24.0,90.0,6.2,US,1596240511.0,6.83,5.2,6.21
359,Fort Smith,35.39,-94.4,26.0,65.0,90.0,7.7,US,1596240511.0,4.63,4.44,5.05
360,Salmo,49.2,-117.27,35.56,23.0,63.0,0.45,CA,1596240511.0,,,
361,Menomonie,44.88,-91.92,25.56,50.0,1.0,2.1,US,1596240511.0,3.99,3.77,4.46
362,Magrath,49.42,-112.87,29.0,51.0,40.0,6.2,CA,1596240511.0,,,
363,Dzilam González,21.28,-88.93,28.74,75.0,13.0,3.41,MX,1596240511.0,,,
364,Nelson,-41.28,173.28,13.33,89.0,100.0,3.34,NZ,1596240512.0,,,
365,Missoula,47.02,-113.8,37.0,14.0,1.0,2.1,US,1596240454.0,4.71,3.84,4.57
366,Moses Lake,47.13,-119.28,39.0,21.0,1.0,7.7,US,1596240512.0,5.35,4.26,5.16
367,Laurel,39.1,-76.85,25.56,88.0,90.0,0.91,US,1596240317.0,4.11,4.12,4.83
368,Kingman,35.19,-114.05,43.0,6.0,1.0,9.3,US,1596240512.0,7.99,5.76,6.75
369,Cranbrook,49.5,-115.77,36.0,19.0,20.0,2.6,CA,1596240032.0,,,
370,Otradnoye,59.78,30.82,13.89,76.0,63.0,5.0,RU,1596240512.0,,,
371,Homestead,25.47,-80.48,31.0,74.0,40.0,8.2,US,1596240470.0,4.58,4.97,5.4
372,Henderson,36.04,-114.98,44.0,7.0,1.0,6.2,US,1596240440.0,7.56,5.65,6.66
373,Edgewater,28.99,-80.9,29.44,83.0,40.0,1.5,US,1596240381.0,4.94,4.98,5.51
374,Shelburne,44.08,-80.2,24.0,60.0,1.0,4.1,CA,1596240469.0,,,
375,New Kensington,40.57,-79.76,28.33,51.0,38.0,1.34,US,1596240513.0,3.46,3.81,4.35
376,Rockport,28.02,-97.05,32.0,62.0,1.0,5.1,US,1596240229.0,4.57,4.88,5.28
377,Marietta,33.95,-84.55,32.0,55.0,75.0,6.2,US,1596240310.0,4.36,4.45,5.03
378,Parsons,37.34,-95.26,27.0,57.0,20.0,5.1,US,1596240513.0,4.68,4.38,5.05
379,Taylorville,39.55,-89.29,22.22,94.0,90.0,3.6,US,1596240514.0,4.17,4.12,4.75
380,Junction City,39.03,-96.83,28.0,58.0,75.0,4.1,US,1596240514.0,4.94,4.43,5.22
381,Kerrville,30.05,-99.14,30.0,51.0,75.0,6.7,US,1596240514.0,4.92,4.8,5.29
382,Vacaville,38.36,-121.99,37.0,7.0,1.0,5.7,US,1596240514.0,5.72,5.08,5.79
383,Gravelbourg,49.88,-106.55,26.89,32.0,11.0,4.72,CA,1596240514.0,,,
384,Ontario,34.06,-117.65,41.0,13.0,20.0,7.2,US,1596240500.0,6.01,5.35,6.11
385,Lake Havasu City,34.48,-114.32,48.33,7.0,1.0,5.1,US,1596240407.0,7.16,5.65,6.56
386,Onalaska,43.88,-91.24,28.0,39.0,40.0,3.6,US,1596240515.0,3.85,3.77,4.45
387,Hearst,49.68,-83.67,23.84,52.0,13.0,1.19,CA,1596240317.0,,,
388,Drummondville,45.88,-72.48,26.0,50.0,1.0,1.0,CA,1596240361.0,,,
389,Port Huron,42.97,-82.42,24.0,64.0,40.0,3.1,US,1596240515.0,3.6,3.8,4.37
390,Cowansville,45.2,-72.75,24.0,64.0,75.0,0.83,CA,1596240515.0,,,
391,Tumwater,47.01,-122.91,27.22,39.0,1.0,6.2,US,1596240299.0,3.11,3.34,3.8
392,Hong Kong,22.29,114.16,28.33,83.0,100.0,8.49,HK,1596240086.0,,,
393,Lewiston,44.1,-70.21,27.0,51.0,1.0,2.6,US,1596240516.0,4.04,3.77,4.52
394,Beeville,28.4,-97.75,33.0,70.0,40.0,6.7,US,1596240497.0,4.43,4.73,5.11
395,Lüshunkou,38.8,121.27,25.0,94.0,75.0,2.0,CN,1596240516.0,,,
396,Jiménez,28.33,-105.4,34.0,23.0,40.0,4.1,MX,1596240516.0,,,
397,Azle,32.9,-97.55,32.0,46.0,75.0,5.1,US,1596240516.0,5.18,4.79,5.4
398,Silver City,32.77,-108.28,30.0,30.0,1.0,2.1,US,1596240516.0,7.81,5.73,6.64
399,Waterloo,43.47,-80.52,26.0,54.0,90.0,3.6,CA,1596240346.0,,,
400,Levelland,33.59,-102.38,33.0,22.0,20.0,5.7,US,1596240517.0,6.58,5.43,6.25
401,North Platte,41.12,-100.77,28.0,45.0,40.0,3.6,US,1596240517.0,5.49,4.53,5.43
402,Salem,11.65,78.17,24.0,88.0,100.0,0.88,IN,1596240517.0,,,
403,Strathroy,42.96,-81.62,27.0,51.0,75.0,1.5,CA,1596240223.0,,,
404,Port Hueneme,34.15,-119.2,25.0,72.0,1.0,5.7,US,1596240422.0,5.25,5.04,5.79
405,Great Bend,38.36,-98.76,26.11,57.0,1.0,4.1,US,1596240231.0,5.43,4.67,5.51
406,Hailey,43.52,-114.32,34.0,21.0,5.0,2.1,US,1596240517.0,5.95,4.54,5.35
407,Ocean City,39.28,-74.57,25.0,83.0,90.0,2.1,US,1596240518.0,4.21,4.18,4.89
408,Galveston,29.37,-94.97,32.78,70.0,1.0,8.2,US,1596240463.0,4.49,4.76,5.19
409,Eunice,30.49,-92.42,31.0,74.0,1.0,3.1,US,1596240518.0,4.34,4.62,5.09
410,Chapais,49.78,-74.85,25.0,50.0,1.0,2.6,CA,1596240518.0,,,
411,Destin,30.39,-86.5,30.0,74.0,1.0,3.6,US,1596240518.0,5.02,4.98,5.54
412,Lafayette,30.23,-92.07,31.0,62.0,40.0,5.7,US,1596240465.0,4.37,4.64,5.11
413,Horn Lake,34.96,-90.03,26.67,74.0,75.0,3.6,US,1596240378.0,4.4,4.45,5.01
414,Spokane,47.62,-117.37,40.0,16.0,1.0,3.6,US,1596240445.0,4.8,3.94,4.74
415,Glens Falls,43.31,-73.64,27.0,51.0,75.0,3.1,US,1596240339.0,3.78,3.73,4.4
416,Waynesboro,38.07,-78.89,24.44,100.0,90.0,4.1,US,1596240519.0,4.34,4.22,4.94
417,Green River,41.53,-109.47,32.0,11.0,1.0,1.5,US,1596240339.0,6.2,4.68,5.58
418,Cape Canaveral,28.41,-80.6,30.0,74.0,1.0,5.7,US,1596240260.0,5.1,5.08,5.6
419,Natchitoches,31.77,-93.13,22.0,100.0,75.0,4.58,US,1596240519.0,4.42,4.58,5.07
420,Claresholm,50.03,-113.59,27.78,54.0,40.0,5.1,CA,1596240519.0,,,
421,Maryville,35.76,-83.97,23.0,94.0,90.0,3.1,US,1596240419.0,4.17,4.37,4.96
422,Myrtle Beach,33.69,-78.89,31.11,83.0,1.0,7.2,US,1596240310.0,4.56,4.63,5.24
423,Orchard Homes,46.86,-114.05,37.0,14.0,1.0,2.1,US,1596240520.0,4.78,3.95,4.78
424,Atascadero,35.49,-120.67,38.0,16.0,1.0,4.6,US,1596240270.0,6.74,5.46,6.27
425,Álamos,27.02,-108.93,33.89,63.0,95.0,2.24,MX,1596240520.0,,,
426,Suffolk,40.87,-72.8,25.0,78.0,40.0,3.1,US,1596240306.0,3.99,4.01,4.73
427,Nicholasville,37.88,-84.57,26.0,74.0,75.0,2.6,US,1596240520.0,3.96,4.11,4.66
428,Hilton Head,32.22,-80.75,32.0,66.0,1.0,6.2,US,1596240520.0,4.86,4.79,5.4
429,Springfield,37.22,-93.3,21.0,88.0,90.0,5.7,US,1596240371.0,4.39,4.29,4.93
430,Natchez,31.56,-91.4,24.0,88.0,75.0,4.67,US,1596240521.0,4.53,4.68,5.19
431,Hannibal,39.71,-91.36,24.0,73.0,75.0,2.2,US,1596240521.0,4.22,4.13,4.79
432,Ruston,32.52,-92.64,23.0,88.0,90.0,3.6,US,1596240521.0,4.39,4.53,5.04
433,Granada,37.19,-3.61,27.0,39.0,17.0,1.0,ES,1596240252.0,,,
434,Wichita Falls,33.91,-98.49,32.22,35.0,1.0,7.7,US,1596240273.0,5.46,4.9,5.58
435,Pocatello,42.87,-112.45,38.0,11.0,1.0,9.3,US,1596240521.0,5.57,4.43,5.15
436,Astoria,46.19,-123.83,18.33,82.0,90.0,4.6,US,1596240302.0,2.99,3.31,3.83
437,Walla Walla,46.06,-118.34,39.0,15.0,1.0,7.2,US,1596240302.0,4.84,4.12,4.83
438,Saint Joseph,39.77,-94.85,26.11,65.0,40.0,3.6,US,1596240254.0,4.53,4.21,4.94
439,North Branch,45.51,-92.98,27.78,49.0,0.0,0.84,US,1596240323.0,3.99,3.76,4.46
440,Lake Shasta,40.68,-122.37,38.33,8.0,0.0,0.45,US,1596240522.0,6.01,4.85,5.66
441,Batesville,35.77,-91.64,27.0,74.0,75.0,4.1,US,1596240522.0,4.43,4.38,4.98
442,Dickinson,29.46,-95.05,33.0,55.0,1.0,4.1,US,1596240522.0,4.24,4.61,5.01
443,Butte,39.65,-121.57,38.33,14.0,1.0,3.1,US,1596240523.0,5.83,4.94,5.69
444,Circleville,39.6,-82.95,27.0,65.0,75.0,2.86,US,1596240523.0,3.73,3.97,4.51
445,Graham,47.05,-122.29,28.89,42.0,1.0,4.6,US,1596240523.0,2.96,3.26,3.74
446,Brighton,50.83,-0.14,19.44,95.0,44.0,0.89,GB,1596240306.0,,,
447,Half Moon Bay,37.46,-122.43,25.0,82.0,90.0,4.37,US,1596240523.0,3.99,4.29,4.91
448,Miami,25.77,-80.19,29.44,70.0,1.0,5.1,US,1596240394.0,5.04,5.17,5.63
449,Somerset,40.57,-74.55,27.0,69.0,1.0,1.78,US,1596240523.0,3.87,3.96,4.66
450,Charleston,32.78,-79.93,30.0,79.0,1.0,6.2,US,1596240493.0,4.77,4.73,5.34
451,Lodi,38.13,-121.27,36.0,13.0,1.0,7.7,US,1596240495.0,5.75,5.09,5.77
452,State College,40.79,-77.86,27.22,48.0,23.0,2.57,US,1596240241.0,3.95,3.85,4.48
453,Santa Barbara,34.42,-119.7,37.22,53.0,1.0,3.6,US,1596240314.0,6.09,5.2,5.97
454,Enumclaw,47.2,-121.99,28.89,45.0,0.0,1.34,US,1596240524.0,2.92,3.18,3.67
455,East Wenatchee Bench,47.43,-120.28,39.44,22.0,1.0,3.1,US,1596240524.0,4.92,4.15,5.0
456,Northbrook,42.13,-87.83,24.0,57.0,75.0,6.7,US,1596240369.0,3.75,3.87,4.5
457,Atlantic City,39.36,-74.42,25.0,83.0,90.0,2.1,US,1596240329.0,4.09,4.13,4.83
458,Fort Collins,40.59,-105.08,33.0,22.0,1.0,2.6,US,1596240495.0,5.36,4.4,5.29
459,Sturgeon Bay,44.83,-87.38,24.0,64.0,1.0,3.1,US,1596240320.0,3.78,3.77,4.32
460,Fernley,39.61,-119.25,37.22,7.0,0.0,0.45,US,1596240238.0,7.11,5.24,6.24
461,Camp Verde,34.56,-111.85,41.67,11.0,17.0,4.38,US,1596240525.0,7.49,5.57,6.5
462,Guaymas,27.93,-110.9,33.89,75.0,5.0,5.1,MX,1596240377.0,,,
463,Anaconda,46.13,-112.94,31.0,20.0,1.0,4.6,US,1596240525.0,4.9,3.98,4.83
464,North Myrtle Beach,33.82,-78.68,29.0,83.0,1.0,10.3,US,1596240226.0,4.75,4.67,5.31
465,Farmington,36.73,-108.22,37.0,8.0,1.0,6.2,US,1596240526.0,7.53,5.47,6.48
466,Meadville,41.64,-80.15,26.0,47.0,1.0,3.6,US,1596240526.0,3.43,3.72,4.23
467,New Iberia,30.0,-91.82,31.0,70.0,40.0,4.95,US,1596240526.0,4.47,4.71,5.2
468,Cananea,30.95,-110.3,36.11,29.0,12.0,0.89,MX,1596240526.0,,,
469,Hopkinsville,36.87,-87.49,29.0,66.0,20.0,5.7,US,1596240526.0,4.13,4.24,4.81
470,Durango,24.83,-104.83,23.27,54.0,100.0,5.15,MX,1596240421.0,,,
471,Leon Valley,29.5,-98.62,37.0,42.0,20.0,2.1,US,1596240476.0,4.67,4.75,5.2
472,Covington,39.08,-84.51,26.67,83.0,90.0,2.96,US,1596240242.0,4.0,4.07,4.67
473,Smyrna,33.88,-84.51,32.0,55.0,75.0,6.2,US,1596240527.0,4.41,4.49,5.07
474,Camalú,30.85,-116.07,30.0,36.0,0.0,1.34,MX,1596240527.0,,,
475,Selma,36.57,-119.61,38.0,21.0,1.0,3.29,US,1596240527.0,5.98,5.28,5.93
476,Mountain Home,43.13,-115.69,41.0,5.0,1.0,2.6,US,1596240527.0,6.32,4.76,5.69
477,Sioux City,42.5,-96.4,27.78,47.0,1.0,2.1,US,1596240399.0,4.48,4.08,4.85
478,Radcliff,37.84,-85.95,24.44,100.0,75.0,1.5,US,1596240527.0,4.08,4.16,4.73
479,Hopewell,37.3,-77.29,26.11,94.0,12.0,1.54,US,1596240457.0,4.41,4.32,5.03
480,Woodland,38.68,-121.77,37.22,24.0,1.0,4.1,US,1596240453.0,5.78,5.07,5.78
481,Warren,39.43,-84.17,26.11,69.0,90.0,3.1,US,1596240515.0,3.93,4.04,4.62
482,Niagara Falls,43.1,-79.07,27.0,39.0,1.0,4.6,CA,1596240373.0,3.42,3.67,4.1
483,Spring Valley,36.11,-115.25,43.89,10.0,20.0,5.7,US,1596240430.0,7.66,5.67,6.68
484,Viesca,25.35,-102.8,33.0,33.0,75.0,4.1,MX,1596240528.0,,,
485,Richfield,44.88,-93.28,28.89,39.0,20.0,1.53,US,1596240306.0,4.07,3.79,4.54
486,Nampa,43.54,-116.56,40.56,14.0,1.0,4.1,US,1596240281.0,5.81,4.59,5.43
487,Beamsville,43.17,-79.48,27.0,44.0,20.0,3.6,CA,1596239978.0,,,
488,Assiniboia,49.63,-105.98,25.86,35.0,37.0,4.8,CA,1596240309.0,,,
489,Billerica,42.56,-71.27,26.11,57.0,20.0,3.1,US,1596240529.0,3.81,3.81,4.54
490,Weston,26.1,-80.4,31.11,66.0,40.0,6.7,US,1596240330.0,4.64,4.93,5.37
491,Hinesville,31.85,-81.6,33.0,55.0,20.0,4.6,US,1596240529.0,4.62,4.7,5.26
492,Maniwaki,46.38,-75.97,19.97,89.0,6.0,1.6,CA,1596240529.0,,,
493,,,,,,,,,,,,
494,Puerto Peñasco,31.32,-113.53,31.11,78.0,0.0,5.36,MX,1596240530.0,,,
495,Moberly,39.42,-92.44,23.33,77.0,100.0,2.68,US,1596240489.0,4.46,4.2,4.88
496,Superior,46.72,-92.1,28.0,45.0,40.0,1.5,US,1596240530.0,3.95,3.64,4.39
497,Pueblo,38.25,-104.61,31.0,29.0,1.0,6.2,US,1596240337.0,6.64,5.13,6.14
498,Ahome,25.92,-109.18,31.0,48.0,90.0,5.7,MX,1596240530.0,,,
499,Chesterton,41.61,-87.06,23.33,69.0,1.0,3.1,US,1596240530.0,3.44,3.79,4.29
500,Hornepayne,49.21,-84.77,23.08,55.0,0.0,1.55,CA,1596240530.0,,,
501,Traverse City,44.76,-85.62,26.0,54.0,40.0,2.6,US,1596240446.0,3.76,3.71,4.23
502,Sydney,-33.87,151.21,13.33,71.0,9.0,3.6,AU,1596240232.0,,,
503,Borger,52.92,6.79,20.0,74.0,0.0,1.34,NL,1596240531.0,,,
504,Kingston,18.0,-76.79,27.78,88.0,75.0,10.8,JM,1596240531.0,,,
505,Humboldt,40.67,-123.92,21.11,79.0,2.0,1.79,US,1596240531.0,4.76,4.28,4.96
506,Dickson,36.08,-87.39,28.33,83.0,20.0,3.33,US,1596240401.0,4.17,4.28,4.84
507,Callaway,30.15,-85.57,30.0,79.0,20.0,5.1,US,1596240531.0,4.78,4.86,5.41
508,Winona,43.97,-91.77,26.0,54.0,1.0,2.01,US,1596240532.0,3.9,3.77,4.39
509,Cody,44.53,-109.06,30.56,30.0,1.0,4.1,US,1596240532.0,5.61,4.31,5.3
510,Lakefield,43.68,-95.17,26.11,47.0,1.0,2.08,US,1596240532.0,4.3,3.94,4.63
511,Lockhart,28.62,-81.44,32.22,62.0,1.0,5.1,US,1596240532.0,4.72,4.88,5.4
512,Baraboo,43.47,-89.74,24.44,53.0,40.0,1.5,US,1596240532.0,3.9,3.8,4.5
513,Constitución,-35.33,-72.42,12.11,75.0,100.0,0.51,CL,1596240532.0,,,
514,Ft. Pierce,27.45,-80.33,31.0,74.0,1.0,6.2,US,1596240532.0,4.94,5.03,5.53
515,Rawlins,41.79,-107.24,31.0,14.0,1.0,3.6,US,1596240533.0,5.77,4.53,5.32
516,Albion,42.24,-84.75,26.0,44.0,1.0,2.35,US,1596240533.0,3.56,3.79,4.33
517,Clovis,36.83,-119.7,40.56,17.0,1.0,4.1,US,1596240533.0,5.98,5.25,5.92
518,Mattawa,46.74,-119.9,39.0,13.0,1.0,6.7,US,1596240533.0,5.32,4.27,5.16
519,West Wendover,40.74,-114.07,39.0,7.0,1.0,5.7,US,1596240533.0,6.58,4.93,5.88
520,Jamestown,42.1,-79.24,24.0,64.0,1.0,4.6,US,1596240394.0,3.25,3.63,4.07
521,Burley,42.54,-113.79,39.0,14.0,1.0,3.6,US,1596240533.0,5.99,4.65,5.49
522,Madisonville,37.33,-87.5,25.0,88.0,90.0,0.48,US,1596240491.0,4.15,4.23,4.8
523,Monroe,43.15,-77.68,26.11,41.0,20.0,2.6,US,1596240534.0,3.82,3.76,4.34
524,Baker City,44.77,-117.83,39.0,5.0,1.0,4.1,US,1596240534.0,5.35,4.27,5.05
525,Mandan,46.83,-100.89,29.0,54.0,1.0,7.2,US,1596240534.0,4.4,3.86,4.63
526,Coconut Creek,26.25,-80.18,31.11,66.0,40.0,5.7,US,1596240346.0,4.64,4.96,5.39
527,Waycross,31.21,-82.35,29.0,58.0,1.0,1.71,US,1596240534.0,4.63,4.73,5.28
528,Urbana,40.11,-88.21,24.44,64.0,90.0,3.6,US,1596240499.0,4.01,4.04,4.69
529,Wilmington Island,32.0,-80.97,34.0,56.0,20.0,3.6,US,1596240535.0,4.94,4.86,5.46
530,Omemee,44.3,-78.56,28.0,51.0,90.0,4.1,CA,1596240535.0,,,
531,Crossville,35.95,-85.03,22.78,94.0,90.0,4.67,US,1596240535.0,4.02,4.2,4.76
532,Malibu,34.01,-118.81,39.44,75.0,0.0,2.68,US,1596240535.0,5.9,5.23,6.0
533,Fort Stewart,31.87,-81.61,33.0,55.0,20.0,4.6,US,1596240535.0,4.63,4.7,5.27
534,Rodeo,38.03,-122.27,32.0,21.0,1.0,5.1,US,1596240535.0,5.19,4.93,5.61
535,Raymondville,26.48,-97.78,33.0,52.0,1.0,4.6,US,1596240536.0,4.47,4.88,5.21
536,Sandwich,41.65,-88.62,24.44,60.0,20.0,3.6,US,1596240536.0,3.78,3.89,4.48
