,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind_Speed,Country,Date,Ave DNI,Ave GHI,Ave Lat Tilt
538,Bemidji,47.47,-94.88,17.22,93.0,1.0,0.8,US,1596171358.0,4.02,4.02,4.02
539,Spartanburg,34.95,-81.93,25.56,88.0,1.0,1.5,US,1596171114.0,4.66,4.66,4.66
540,Caledonia,42.81,-87.92,21.67,73.0,1.0,3.6,US,1596171359.0,3.8,3.8,3.8
541,Truth or Consequences,33.13,-107.25,31.11,20.0,1.0,1.5,US,1596171121.0,7.75,7.75,7.75
542,Provincia di Ravenna,44.42,11.98,24.44,92.0,0.0,1.37,IT,1596171359.0,,,
543,Powell,40.16,-83.08,21.11,100.0,90.0,3.03,US,1596171091.0,3.62,3.62,3.62
544,Graham,47.05,-122.29,24.44,56.0,1.0,1.0,US,1596171359.0,2.96,2.96,2.96
545,Geraldton,-28.77,114.6,21.0,49.0,30.0,6.2,AU,1596171359.0,,,
546,Hearst,49.68,-83.67,11.53,93.0,26.0,0.23,CA,1596171359.0,,,
547,Shorewood,41.52,-88.2,21.11,77.0,1.0,3.1,US,1596171297.0,3.75,3.75,3.75
548,Rossland,49.08,-117.8,21.67,33.0,0.0,1.34,CA,1596171360.0,,,
549,Brownsville,25.9,-97.5,28.0,88.0,1.0,2.6,US,1596171181.0,4.26,4.26,4.26
550,Abilene,32.45,-99.73,31.0,48.0,40.0,11.8,US,1596171360.0,6.13,6.13,6.13
551,Harrisburg,40.27,-76.88,23.33,78.0,90.0,4.6,US,1596171109.0,3.83,3.83,3.83
552,Ocala,29.19,-82.14,26.0,88.0,1.0,1.93,US,1596171307.0,4.7,4.7,4.7
553,Chapleau,47.84,-83.4,11.68,97.0,11.0,1.67,CA,1596171361.0,,,
554,Grass Valley,39.22,-121.06,26.67,33.0,1.0,2.48,US,1596171361.0,6.15,6.15,6.15
555,Sagua la Grande,22.81,-80.08,27.0,88.0,20.0,3.1,CU,1596171361.0,,,
556,West Lafayette,40.43,-86.91,21.0,88.0,20.0,3.18,US,1596171361.0,3.74,3.74,3.74
557,Blackfoot,43.19,-112.34,25.0,22.0,0.0,3.58,US,1596171362.0,5.67,5.67,5.67
558,Caborca,30.58,-111.1,30.56,63.0,54.0,0.89,MX,1596171362.0,,,
559,Bozeman,45.68,-111.04,21.67,49.0,1.0,2.1,US,1596171314.0,4.56,4.56,4.56
560,Brainerd,46.36,-94.2,19.0,82.0,1.0,1.65,US,1596171362.0,4.11,4.11,4.11
561,Mocorito,25.48,-107.92,26.67,91.0,100.0,2.68,MX,1596171362.0,,,
562,Salisbury,51.07,-1.8,17.0,72.0,0.0,3.6,GB,1596171204.0,,,
563,Blind River,46.18,-82.96,20.0,77.0,40.0,3.1,CA,1596171362.0,,,
564,Dolores Hidalgo Cuna de la Independencia Nacional,21.16,-100.93,17.22,89.0,50.0,2.0,MX,1596171363.0,,,
565,Norfolk,42.17,-71.25,24.44,78.0,75.0,1.96,US,1596171363.0,3.8,3.8,3.8
566,Scottsboro,34.67,-86.03,27.0,100.0,90.0,2.06,US,1596171363.0,4.15,4.15,4.15
567,North Platte,41.12,-100.77,18.33,88.0,1.0,1.35,US,1596171067.0,5.49,5.49,5.49
568,Charcas,23.13,-101.12,17.04,89.0,98.0,3.9,MX,1596171363.0,,,
569,Greenville,35.61,-77.37,27.0,83.0,1.0,2.6,US,1596171363.0,4.4,4.4,4.4
570,Tahlequah,35.92,-94.97,24.44,83.0,40.0,2.1,US,1596171146.0,4.75,4.75,4.75
571,New Milford,40.93,-74.02,27.78,65.0,1.0,1.5,US,1596171364.0,3.83,3.83,3.83
572,Tijuana,32.53,-117.02,22.78,82.0,1.0,1.5,MX,1596171324.0,5.94,5.94,5.94
573,Plainview,40.78,-73.47,27.0,74.0,1.0,1.68,US,1596171364.0,3.99,3.99,3.99
574,Jasper,37.2,-94.35,22.22,94.0,1.0,1.5,US,1596171343.0,4.61,4.61,4.61
575,Plymouth,41.83,-70.83,25.0,88.0,1.0,1.64,US,1596171364.0,3.81,3.81,3.81
576,Maple Creek,49.92,-109.48,21.26,62.0,76.0,0.71,CA,1596171365.0,,,
577,Williston,48.15,-103.62,21.67,72.0,1.0,2.1,US,1596171365.0,4.51,4.51,4.51
578,Waverly,42.74,-84.62,19.0,72.0,1.0,1.5,US,1596171085.0,3.6,3.6,3.6
579,Dryden,49.78,-92.75,21.0,43.0,1.0,2.1,CA,1596171365.0,,,
580,Statesboro,32.45,-81.78,26.0,83.0,1.0,3.1,US,1596171365.0,4.68,4.68,4.68
581,Williamsport,41.24,-77.0,23.0,78.0,20.0,1.04,US,1596171365.0,3.55,3.55,3.55
582,Tarpon Springs,28.15,-82.76,28.89,78.0,1.0,2.63,US,1596171265.0,4.96,4.96,4.96
583,La Sarre,48.8,-79.2,13.34,95.0,12.0,2.12,CA,1596171366.0,,,
584,Vincennes,48.85,2.43,22.0,48.0,0.0,2.1,FR,1596171366.0,,,
585,Corning,42.14,-77.05,21.0,77.0,1.0,2.6,US,1596171366.0,3.6,3.6,3.6
586,Glencoe,-28.18,30.15,4.8,95.0,18.0,0.41,ZA,1596171245.0,,,
587,Placerville,38.73,-120.8,26.0,27.0,1.0,2.33,US,1596171366.0,6.16,6.16,6.16
588,Bellevue,47.61,-122.2,27.0,36.0,1.0,1.5,US,1596171367.0,3.41,3.41,3.41
589,Sun City West,33.66,-112.34,41.67,11.0,1.0,3.6,US,1596171367.0,7.6,7.6,7.6
590,Puerto Padre,21.2,-76.6,25.0,94.0,75.0,4.6,CU,1596171367.0,,,
591,Lewiston,44.1,-70.21,18.0,100.0,1.0,0.85,US,1596171103.0,4.04,4.04,4.04
592,Charlottesville,38.03,-78.48,23.0,94.0,75.0,0.9,US,1596171367.0,4.3,4.3,4.3
593,Gardner,42.58,-72.0,23.0,69.0,40.0,3.1,US,1596171315.0,3.82,3.82,3.82
594,Alice Town,25.72,-79.3,28.7,80.0,0.0,7.92,BS,1596171368.0,,,
595,Lake Havasu City,34.48,-114.32,43.0,9.0,1.0,3.1,US,1596171226.0,7.16,7.16,7.16
596,Cedartown,34.05,-85.25,25.56,89.0,16.0,0.89,US,1596171128.0,4.33,4.33,4.33
597,Eganville,45.53,-77.1,18.0,88.0,1.0,1.54,CA,1596171368.0,,,
598,Grants,35.15,-107.85,19.0,21.0,1.0,3.6,US,1596171151.0,7.36,7.36,7.36
599,Sainte-Martine,45.25,-73.8,20.0,88.0,5.0,2.6,CA,1596171368.0,,,
600,Arcata,40.87,-124.08,14.44,100.0,90.0,1.5,US,1596171369.0,3.8,3.8,3.8
601,Levelland,33.59,-102.38,27.0,54.0,20.0,4.1,US,1596171369.0,6.58,6.58,6.58
602,Golden,39.76,-105.22,18.33,77.0,75.0,1.5,US,1596171369.0,5.71,5.71,5.71
603,Grand Forks,47.93,-97.03,20.0,72.0,1.0,2.1,US,1596171369.0,3.98,3.98,3.98
604,Wentzville,38.81,-90.85,22.78,93.0,93.0,4.52,US,1596171369.0,4.38,4.38,4.38
605,Aransas Pass,27.91,-97.15,29.0,94.0,40.0,5.7,US,1596171309.0,4.53,4.53,4.53
606,Leamington,42.05,-82.61,20.0,100.0,95.0,4.85,CA,1596171370.0,,,
607,Laredo,27.51,-99.51,29.0,74.0,1.0,7.7,US,1596171370.0,5.25,5.25,5.25
608,Manchester,53.48,-2.24,19.0,52.0,45.0,1.5,GB,1596171370.0,,,
609,South Milwaukee,42.91,-87.86,21.67,77.0,40.0,3.1,US,1596171370.0,3.69,3.69,3.69
610,St Albans,51.75,-0.33,17.78,87.0,0.0,2.1,GB,1596171185.0,,,
611,Eagle,43.7,-116.35,32.0,33.0,1.0,2.6,US,1596171140.0,5.97,5.97,5.97
612,Monterey,36.25,-121.25,21.11,41.0,0.0,1.66,US,1596171370.0,6.56,6.56,6.56
613,Pecos,31.42,-103.49,31.0,40.0,1.0,8.2,US,1596171371.0,6.61,6.61,6.61
614,Santiago de las Vegas,22.97,-82.39,27.0,100.0,20.0,4.1,CU,1596171371.0,,,
615,San Nicolas,18.17,120.6,31.0,79.0,75.0,1.5,PH,1596171371.0,,,
616,Buckeye,33.37,-112.58,42.22,13.0,1.0,4.1,US,1596171106.0,7.49,7.49,7.49
617,Torrington,41.8,-73.12,21.67,84.0,100.0,1.41,US,1596171371.0,3.83,3.83,3.83
618,Oneida,43.2,-75.47,16.11,82.0,1.0,1.5,US,1596171372.0,3.66,3.66,3.66
619,Colborne,44.0,-77.88,18.0,93.0,1.0,1.0,CA,1596171372.0,,,
620,Grafton,42.21,-71.69,22.22,73.0,20.0,3.6,US,1596171372.0,3.77,3.77,3.77
621,Cullman,34.17,-86.84,26.0,78.0,1.0,3.6,US,1596171372.0,4.28,4.28,4.28
622,Aurora,39.73,-104.83,18.89,87.0,40.0,1.5,US,1596171372.0,6.06,6.06,6.06
623,North Tonawanda,43.04,-78.86,19.44,82.0,1.0,1.54,US,1596171133.0,3.53,3.53,3.53
624,Bayshore Gardens,27.43,-82.59,28.33,78.0,1.0,2.6,US,1596171373.0,5.07,5.07,5.07
625,Tecozautla,20.53,-99.63,19.0,72.0,40.0,4.1,MX,1596171373.0,,,
626,Bedford,52.13,-0.47,15.56,90.0,1.0,4.09,GB,1596171373.0,,,
627,Ingleside,27.88,-97.21,29.0,94.0,40.0,5.7,US,1596171373.0,4.63,4.63,4.63
628,Binghamton,42.1,-75.92,18.89,82.0,40.0,2.6,US,1596171373.0,3.61,3.61,3.61
629,Bluffton,32.24,-80.86,26.67,83.0,1.0,3.6,US,1596171373.0,4.76,4.76,4.76
630,Horsham,51.06,-0.33,17.78,82.0,0.0,2.6,GB,1596171374.0,,,
631,Hampton,37.03,-76.35,30.0,74.0,90.0,5.1,US,1596171374.0,4.48,4.48,4.48
632,Dzilam González,21.28,-88.93,26.71,84.0,55.0,3.37,MX,1596171374.0,,,
633,Meadville,41.64,-80.15,18.0,88.0,1.0,2.1,US,1596171374.0,3.43,3.43,3.43
634,Little Current,45.98,-81.92,20.0,77.0,40.0,3.1,CA,1596171374.0,,,
635,Riverton,40.52,-111.94,26.11,29.0,1.0,0.93,US,1596171374.0,5.73,5.73,5.73
636,Ada,43.42,-116.13,32.0,33.0,1.0,2.6,US,1596171375.0,6.11,6.11,6.11
637,Villa Unión,23.2,-106.23,28.89,78.0,90.0,1.5,MX,1596171375.0,,,
638,Eastlake,41.65,-81.45,23.89,60.0,40.0,3.1,US,1596171375.0,3.26,3.26,3.26
639,Batesville,35.77,-91.64,28.0,74.0,90.0,1.5,US,1596171375.0,4.43,4.43,4.43
640,Jovellanos,22.8,-81.19,28.0,88.0,40.0,4.6,CU,1596171375.0,,,
641,Atlantic City,39.36,-74.42,25.0,92.0,100.0,3.2,US,1596171375.0,4.09,4.09,4.09
642,Belle Fourche,44.67,-103.85,23.89,63.0,2.0,1.79,US,1596171376.0,5.22,5.22,5.22
643,Aguascalientes,21.88,-102.3,17.48,80.0,92.0,0.96,MX,1596171263.0,,,
644,Seaford,50.77,0.1,17.22,82.0,0.0,1.34,GB,1596171376.0,,,
645,Wharton,29.31,-96.1,26.67,88.0,1.0,1.5,US,1596171376.0,4.32,4.32,4.32
646,Vankleek Hill,45.52,-74.65,19.44,93.0,20.0,2.1,CA,1596171376.0,,,
647,Tallahassee,30.44,-84.28,26.11,88.0,1.0,1.5,US,1596171361.0,4.94,4.94,4.94
648,Palatka,29.65,-81.64,26.11,94.0,1.0,2.1,US,1596171376.0,4.68,4.68,4.68
649,Lindenhurst,40.69,-73.37,27.0,74.0,1.0,2.01,US,1596171377.0,3.72,3.72,3.72
650,Cienfuegos,22.15,-80.44,27.0,88.0,4.0,3.1,CU,1596171377.0,,,
651,Danville,36.59,-79.39,26.0,83.0,75.0,3.6,US,1596171225.0,4.44,4.44,4.44
652,Lampazos de Naranjo,27.02,-100.52,27.98,70.0,25.0,5.9,MX,1596171377.0,,,
653,Tuscaloosa,33.21,-87.57,26.11,88.0,1.0,2.1,US,1596171171.0,4.39,4.39,4.39
654,Massillon,40.8,-81.52,22.0,68.0,90.0,3.6,US,1596171377.0,3.48,3.48,3.48
655,Cross Lanes,38.42,-81.79,23.33,94.0,75.0,1.5,US,1596171377.0,3.7,3.7,3.7
656,Puebla,18.83,-98.0,17.78,78.0,77.0,2.24,MX,1596171378.0,,,
657,Ridgecrest,35.62,-117.67,35.0,11.0,1.0,3.6,US,1596171193.0,8.4,8.4,8.4
658,Cookeville,36.16,-85.5,26.0,83.0,90.0,4.1,US,1596171344.0,4.06,4.06,4.06
659,Suffolk,40.87,-72.8,26.11,88.0,1.0,1.5,US,1596171378.0,3.99,3.99,3.99
660,Morden,49.19,-98.1,18.33,100.0,1.0,1.5,CA,1596171378.0,,,
661,Poplar Bluff,36.76,-90.39,26.67,88.0,40.0,2.23,US,1596171378.0,4.45,4.45,4.45
662,Bloomingdale,27.89,-82.24,26.67,94.0,1.0,2.24,US,1596171378.0,4.92,4.92,4.92
663,Tamazunchale,21.27,-98.78,23.32,92.0,100.0,0.87,MX,1596171379.0,,,
664,Gibara,21.11,-76.13,25.0,94.0,75.0,4.6,CU,1596171379.0,,,
665,Enterprise,36.03,-115.24,39.0,9.0,1.0,3.1,US,1596171379.0,7.7,7.7,7.7
666,La Marque,29.37,-94.97,29.0,79.0,40.0,5.7,US,1596171379.0,4.49,4.49,4.49
667,Elmira,42.09,-76.81,21.0,77.0,1.0,2.6,US,1596171380.0,3.56,3.56,3.56
668,Santa Cruz del Sur,20.71,-78.0,26.59,76.0,2.0,7.5,CU,1596171380.0,,,
669,Ashland,40.82,-82.27,22.0,68.0,90.0,3.1,US,1596171135.0,3.49,3.49,3.49
670,Shreveport,32.53,-93.75,31.0,66.0,1.0,3.6,US,1596171380.0,4.37,4.37,4.37
671,South Sioux City,42.47,-96.41,20.0,72.0,1.0,2.1,US,1596171380.0,4.46,4.46,4.46
672,Destin,30.39,-86.5,29.0,74.0,1.0,3.1,US,1596171380.0,5.02,5.02,5.02
673,Estación Coahuila,32.19,-115.0,39.0,39.0,1.0,5.1,MX,1596171380.0,,,
674,Steubenville,40.37,-80.63,20.0,93.0,20.0,2.1,US,1596171381.0,3.47,3.47,3.47
675,Hutchinson,38.06,-97.93,21.0,88.0,20.0,3.6,US,1596171381.0,5.24,5.24,5.24
676,Alexandria,31.22,29.96,27.22,72.0,0.0,3.79,EG,1596171381.0,,,
677,Miami,25.77,-80.19,30.0,70.0,20.0,4.1,US,1596170656.0,5.04,5.04,5.04
678,Texarkana,33.43,-94.05,25.0,65.0,75.0,8.7,US,1596171381.0,4.55,4.55,4.55
679,Burley,42.54,-113.79,28.0,24.0,1.0,3.6,US,1596171146.0,5.99,5.99,5.99
680,Sunbury,-37.58,144.73,16.67,51.0,80.0,4.6,AU,1596171293.0,,,
681,Iona,26.52,-81.96,27.78,83.0,1.0,2.6,US,1596171382.0,5.11,5.11,5.11
682,Stevens Point,44.52,-89.57,15.56,93.0,1.0,0.62,US,1596171382.0,3.91,3.91,3.91
683,Guane,22.2,-84.09,25.94,89.0,0.0,3.06,CU,1596171382.0,,,
684,Macamic,48.75,-79.0,15.0,93.0,75.0,2.25,CA,1596171382.0,,,
685,Storm Lake,42.64,-95.21,18.0,93.0,1.0,2.6,US,1596171110.0,4.38,4.38,4.38
686,Chico,39.73,-121.84,31.0,25.0,1.0,2.1,US,1596171339.0,5.97,5.97,5.97
687,Merritt Island,28.54,-80.67,27.78,88.0,20.0,1.5,US,1596171139.0,5.03,5.03,5.03
688,Bagojo Colectivo,25.87,-109.12,27.78,86.0,59.0,1.79,MX,1596171383.0,,,
689,Lyndon,38.26,-85.6,22.0,88.0,90.0,2.6,US,1596171383.0,4.01,4.01,4.01
690,Raton,36.9,-104.44,20.0,60.0,90.0,6.7,US,1596171383.0,6.83,6.83,6.83
691,Marietta,33.95,-84.55,26.0,83.0,1.0,2.1,US,1596171164.0,4.36,4.36,4.36
692,Ascension,30.22,-90.9,26.67,88.0,96.0,2.1,US,1596171384.0,4.37,4.37,4.37
693,East Stroudsburg,41.0,-75.18,22.22,81.0,100.0,0.94,US,1596171384.0,3.78,3.78,3.78
694,Klamath Falls,42.22,-121.78,22.0,21.0,1.0,5.1,US,1596171384.0,6.29,6.29,6.29
695,Escanaba,45.75,-87.06,14.44,90.0,0.0,2.05,US,1596171384.0,3.84,3.84,3.84
696,Mineral Wells,32.81,-98.11,25.0,83.0,1.0,3.32,US,1596171384.0,5.3,5.3,5.3
697,Brighton,50.83,-0.14,20.56,80.0,0.0,5.89,GB,1596171156.0,,,
698,Napoleon,41.39,-84.13,22.0,100.0,75.0,2.6,US,1596171385.0,3.55,3.55,3.55
699,Ashtabula,41.7,-80.77,18.33,93.0,20.0,1.7,US,1596171385.0,3.43,3.43,3.43
700,Arkadelphia,34.12,-93.05,27.22,91.0,20.0,3.6,US,1596171385.0,4.42,4.42,4.42
701,Cochrane,51.18,-114.47,22.0,77.0,90.0,6.2,CA,1596171385.0,,,
702,Sweetwater,25.76,-80.37,30.0,70.0,20.0,4.1,US,1596171386.0,4.67,4.67,4.67
703,Florida Ridge,27.58,-80.39,28.33,83.0,1.0,3.6,US,1596171386.0,4.95,4.95,4.95
704,Columbus,39.96,-83.0,21.67,94.0,90.0,2.1,US,1596171089.0,3.63,3.63,3.63
705,Weirton,40.42,-80.59,20.0,93.0,20.0,2.1,US,1596171386.0,3.44,3.44,3.44
706,La Plata,-34.92,-57.95,10.0,73.0,22.0,1.34,AR,1596171386.0,,,
707,Dunmore Town,25.5,-76.65,28.65,76.0,2.0,9.34,BS,1596171386.0,,,
708,Meridian,43.61,-116.39,32.0,40.0,1.0,2.1,US,1596171386.0,5.97,5.97,5.97
709,Watertown,42.37,-71.18,25.56,73.0,40.0,1.5,US,1596171387.0,3.69,3.69,3.69
710,Tooele,40.53,-112.3,26.11,38.0,1.0,4.1,US,1596171329.0,5.95,5.95,5.95
711,Jalcocotán,21.47,-105.12,22.95,92.0,100.0,1.33,MX,1596171387.0,,,
712,Matehuala,23.65,-100.65,20.07,73.0,98.0,4.68,MX,1596171387.0,,,
713,Carlyle,38.61,-89.37,22.22,93.0,63.0,0.89,US,1596171387.0,4.22,4.22,4.22
714,Gilford,43.55,-71.41,18.89,93.0,1.0,1.06,US,1596171388.0,3.79,3.79,3.79
715,Bastrop,32.76,-91.87,28.0,94.0,1.0,3.95,US,1596171388.0,4.47,4.47,4.47
716,Timberlake,37.32,-79.26,24.0,94.0,90.0,1.5,US,1596171388.0,4.42,4.42,4.42
717,Richfield,44.88,-93.28,22.0,60.0,20.0,2.6,US,1596171322.0,4.07,4.07,4.07
718,Niquero,20.04,-77.58,27.14,74.0,3.0,10.95,CU,1596171388.0,,,
719,Middletown,39.52,-84.4,21.0,100.0,90.0,2.6,US,1596171388.0,3.86,3.86,3.86
720,Sault Ste. Marie,46.52,-84.33,17.0,82.0,1.0,1.63,CA,1596171150.0,3.72,3.72,3.72
721,Odesa,46.48,30.73,23.0,73.0,10.0,2.0,UA,1596171389.0,,,
722,Red Bluff,40.18,-122.24,31.0,29.0,1.0,2.1,US,1596171389.0,6.06,6.06,6.06
723,Kalispell,48.2,-114.31,22.78,56.0,1.0,1.5,US,1596171389.0,4.54,4.54,4.54
724,Marinette,45.1,-87.63,19.0,77.0,1.0,2.1,US,1596171389.0,4.11,4.11,4.11
725,Middlebury (village),44.02,-73.17,18.89,82.0,1.0,0.63,US,1596171371.0,3.81,3.81,3.81
726,Martinsville,36.69,-79.87,24.44,100.0,75.0,0.91,US,1596171389.0,4.42,4.42,4.42
727,Pelham,33.29,-86.81,26.11,83.0,1.0,3.6,US,1596171390.0,4.33,4.33,4.33
728,Maniwaki,46.38,-75.97,14.2,95.0,3.0,1.32,CA,1596171390.0,,,
729,Arrondissement de Clermont,49.5,2.42,16.67,81.0,0.0,0.5,FR,1596171390.0,,,
730,Laurel,39.1,-76.85,24.0,100.0,90.0,2.1,US,1596171276.0,4.11,4.11,4.11
731,Moosomin,50.13,-101.67,19.78,87.0,11.0,5.04,CA,1596171390.0,,,
732,Defiance,41.33,-84.45,22.0,73.0,75.0,1.5,US,1596171390.0,3.58,3.58,3.58
733,Bloomfield,40.81,-74.19,28.89,65.0,20.0,1.5,US,1596171176.0,3.86,3.86,3.86
734,Vidalia,32.22,-82.41,25.0,83.0,1.0,1.5,US,1596171391.0,4.73,4.73,4.73
735,Albemarle,35.35,-80.2,25.56,94.0,40.0,2.21,US,1596171378.0,4.59,4.59,4.59
736,Kapuskasing,49.42,-82.43,14.0,93.0,5.0,1.0,CA,1596171391.0,,,
737,North Mankato,44.17,-94.03,19.0,88.0,1.0,1.3,US,1596171391.0,4.09,4.09,4.09
738,Delicias,41.65,-0.91,20.0,82.0,0.0,1.0,ES,1596171391.0,,,
739,Lockhart,28.62,-81.44,27.0,78.0,1.0,2.1,US,1596171391.0,4.72,4.72,4.72
740,San Ciro de Acosta,21.63,-99.82,21.4,88.0,70.0,0.9,MX,1596171392.0,,,
741,Dillon,34.42,-79.37,25.0,100.0,1.0,1.5,US,1596171392.0,4.61,4.61,4.61
742,Naica,27.85,-105.48,26.84,41.0,14.0,1.32,MX,1596171392.0,,,
743,Tulum,20.22,-87.47,28.89,81.0,58.0,2.68,MX,1596171392.0,,,
744,Tupelo,34.26,-88.7,27.0,83.0,75.0,2.6,US,1596171392.0,4.35,4.35,4.35
745,Del Rio,29.36,-100.9,32.0,52.0,1.0,3.1,US,1596171393.0,5.24,5.24,5.24
746,Duluth,46.78,-92.11,21.0,73.0,1.0,1.5,US,1596171301.0,3.97,3.97,3.97
747,Beckley,37.78,-81.19,21.11,100.0,90.0,2.6,US,1596171393.0,3.81,3.81,3.81
748,Jamestown,42.1,-79.24,18.0,77.0,1.0,3.1,US,1596171393.0,3.25,3.25,3.25
749,Hinesville,31.85,-81.6,25.0,83.0,1.0,3.1,US,1596171393.0,4.62,4.62,4.62
750,Durango,24.83,-104.83,18.65,77.0,83.0,1.28,MX,1596171352.0,,,
751,Tizimín,21.15,-88.15,24.86,96.0,98.0,2.31,MX,1596171394.0,,,
752,Sanford,28.8,-81.27,26.67,88.0,40.0,2.1,US,1596171204.0,4.76,4.76,4.76
753,Saraland,30.82,-88.07,26.67,95.0,31.0,3.05,US,1596171394.0,4.46,4.46,4.46
754,Wells,51.21,-2.65,18.89,63.0,0.0,5.1,GB,1596171394.0,,,
755,Praxédis Guerrero,31.37,-106.02,34.44,18.0,20.0,3.6,MX,1596171394.0,7.17,7.17,7.17
756,Orchard Homes,46.86,-114.05,27.0,30.0,1.0,1.5,US,1596171394.0,4.78,4.78,4.78
757,Verchères,45.78,-73.35,20.0,88.0,74.0,2.45,CA,1596171395.0,,,
758,Kuna,43.49,-116.42,31.0,40.0,1.0,2.1,US,1596171160.0,6.02,6.02,6.02
759,Hollister,36.85,-121.4,16.67,82.0,1.0,4.6,US,1596171188.0,6.04,6.04,6.04
760,Council Bluffs,41.26,-95.86,22.22,77.0,75.0,3.1,US,1596171395.0,4.47,4.47,4.47
761,Lehi,40.39,-111.85,27.78,23.0,0.0,1.34,US,1596171331.0,5.8,5.8,5.8
762,Saint-Prosper,46.21,-70.48,17.22,96.0,100.0,0.96,CA,1596171396.0,,,
763,Corpus Christi,27.8,-97.4,29.44,94.0,75.0,2.1,US,1596171214.0,4.44,4.44,4.44
764,Cape Girardeau,37.31,-89.52,24.44,88.0,20.0,1.72,US,1596171396.0,4.3,4.3,4.3
765,Santa Ana,33.75,-117.87,24.44,64.0,1.0,1.5,US,1596171396.0,5.5,5.5,5.5
766,Estevan,49.13,-102.98,23.0,73.0,1.0,1.5,CA,1596171396.0,,,
767,Huntsville,34.73,-86.59,27.0,78.0,75.0,4.1,US,1596171396.0,4.14,4.14,4.14
768,Nuevo Laredo,27.48,-99.52,29.0,74.0,1.0,7.7,MX,1596171397.0,5.24,5.24,5.24
769,Indianola,41.36,-93.56,24.0,60.0,90.0,5.7,US,1596171397.0,4.28,4.28,4.28
770,Bryan,30.67,-96.37,28.0,74.0,1.0,4.6,US,1596171397.0,4.5,4.5,4.5
771,Coatesville,39.98,-75.82,22.78,88.0,1.0,2.1,US,1596171397.0,3.98,3.98,3.98
772,Athens,37.98,23.72,31.11,33.0,0.0,3.1,GR,1596171372.0,,,
773,Puga,21.58,-104.82,19.44,88.0,100.0,0.37,MX,1596171398.0,,,
774,Hopkinsville,36.87,-87.49,26.0,94.0,20.0,2.6,US,1596171398.0,4.13,4.13,4.13
775,Cadillac,44.25,-85.4,17.0,82.0,75.0,1.5,US,1596171398.0,3.64,3.64,3.64
776,Valley City,46.92,-98.0,19.0,93.0,1.0,2.6,US,1596171398.0,4.18,4.18,4.18
777,Canandaigua,42.87,-77.29,16.67,90.0,47.0,1.01,US,1596171398.0,3.7,3.7,3.7
778,Choix,26.71,-108.32,26.59,83.0,95.0,0.83,MX,1596171398.0,,,
779,Martin,27.08,-80.42,28.33,83.0,1.0,2.6,US,1596171399.0,4.76,4.76,4.76
780,Sutton,51.35,-0.2,20.56,55.0,0.0,0.89,GB,1596171399.0,,,
781,Fort Wayne,41.13,-85.13,22.22,68.0,75.0,3.6,US,1596171129.0,3.62,3.62,3.62
782,Kennewick,46.21,-119.14,37.0,17.0,1.0,5.1,US,1596171399.0,5.27,5.27,5.27
783,Moss Point,30.41,-88.53,29.0,83.0,1.0,1.5,US,1596171399.0,4.64,4.64,4.64
784,Pueblo Nuevo,23.38,-105.38,15.31,100.0,100.0,1.64,MX,1596171400.0,,,
785,Vertientes,21.26,-78.15,27.0,83.0,0.0,6.2,CU,1596171400.0,,,
786,State College,40.79,-77.86,23.0,78.0,90.0,2.6,US,1596171400.0,3.95,3.95,3.95
787,Benton Harbor,42.12,-86.45,21.67,78.0,1.0,3.5,US,1596171400.0,3.36,3.36,3.36
788,Harrisonville,38.65,-94.35,22.22,94.0,90.0,4.6,US,1596171400.0,4.56,4.56,4.56
789,Flagstaff,35.2,-111.65,22.78,34.0,1.0,1.26,US,1596171113.0,7.6,7.6,7.6
790,Amsterdam,52.37,4.89,17.22,77.0,19.0,2.6,NL,1596171274.0,,,
791,Morro Bay,35.37,-120.85,15.56,93.0,25.0,1.81,US,1596171401.0,5.09,5.09,5.09
792,Güira de Melena,22.79,-82.51,27.0,100.0,20.0,4.1,CU,1596171401.0,,,
793,Sahuaripa,29.05,-109.23,28.35,76.0,0.0,2.94,MX,1596171401.0,,,
794,Pierreville,46.07,-72.81,18.33,93.0,75.0,1.5,CA,1596171401.0,,,
795,Fountain,38.68,-104.7,19.0,68.0,90.0,1.5,US,1596171401.0,6.4,6.4,6.4
796,Stephenville,32.22,-98.2,30.0,48.0,40.0,3.1,US,1596171402.0,5.38,5.38,5.38
797,Wolfeboro,43.58,-71.21,18.89,93.0,1.0,1.1,US,1596171402.0,3.7,3.7,3.7
798,Jaumave,23.42,-99.38,26.11,65.0,70.0,1.79,MX,1596171402.0,,,
799,Edgewater,28.99,-80.9,24.44,100.0,40.0,1.5,US,1596171402.0,4.94,4.94,4.94
800,Winkler,49.18,-97.94,20.0,100.0,1.0,1.5,CA,1596171402.0,,,
801,Playa del Carmen,20.63,-87.08,28.89,81.0,38.0,2.68,MX,1596171403.0,,,
802,Potsdam,52.4,13.07,13.33,85.0,63.0,1.72,DE,1596171234.0,,,
803,West Monroe,32.52,-92.15,28.0,83.0,1.0,3.1,US,1596171403.0,4.41,4.41,4.41
804,Cortez,37.35,-108.59,20.0,40.0,1.0,3.1,US,1596171403.0,7.11,7.11,7.11
805,Lavaca,28.61,-96.63,29.44,95.0,57.0,0.45,US,1596171403.0,4.34,4.34,4.34
806,Sturgeon Bay,44.83,-87.38,19.0,72.0,1.0,2.1,US,1596171353.0,3.78,3.78,3.78
